s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.6200417E+001, 6.4809017E+001,-2.4741375E+001,-4.7418990E+001,-5.7608119E+000, 2.9087554E-001, 0.0000000E+000, 0.0000000E+000,-1.3374833E+001,-1.2821285E+001,-4.7706466E-001, 3.1105033E-003,-3.2088717E-002
 9.6400093E+001, 6.9181943E+001,-2.5912781E+001,-3.9498577E+001,-5.4939832E+000, 2.8017954E-001, 0.0000000E+000, 0.0000000E+000,-1.9966602E+000,-1.4432191E+000,-5.0687105E-001, 3.1164170E-003,-2.7516538E-002
 9.6600548E+001, 7.3708042E+001,-2.7110425E+001,-3.7248451E+001,-5.3719632E+000, 2.8420203E-001, 0.0000000E+000, 0.0000000E+000, 3.9480050E+000, 4.2614043E+000,-5.1574054E-001, 3.1171842E-003,-2.5906249E-002
 9.6800232E+001, 7.6904150E+001,-2.8324907E+001,-3.9781541E+001,-5.8112694E+000, 2.8674695E-001, 0.0000000E+000, 0.0000000E+000, 2.6595945E+000, 3.2731791E+000,-5.0603284E-001, 3.1315485E-003,-2.7223971E-002
 9.7000679E+001, 7.3918672E+001,-2.7310548E+001,-3.3577662E+001,-5.5454479E+000, 2.9660508E-001, 0.0000000E+000, 0.0000000E+000, 7.7036903E+000, 7.7816192E+000,-5.3008371E-001, 3.1537534E-003,-2.3279036E-002
 9.7200363E+001, 7.2938771E+001,-2.7737042E+001,-3.9948241E+001,-5.6056004E+000, 2.9296363E-001, 0.0000000E+000, 0.0000000E+000,-1.0700802E+000,-5.9149573E-002,-5.0561541E-001, 3.1630104E-003,-2.7400879E-002
 9.7400269E+001, 8.0630330E+001,-2.9346188E+001,-3.6743263E+001,-5.7739920E+000, 3.0519436E-001, 0.0000000E+000, 0.0000000E+000, 9.2714042E+000, 9.0720809E+000,-5.1738557E-001, 3.1706246E-003,-2.5599615E-002
 9.7600075E+001, 6.2320809E+001,-2.4165460E+001,-4.4050933E+001,-5.7583661E+000, 2.9498697E-001, 0.0000000E+000, 0.0000000E+000,-1.2190761E+001,-1.1358963E+001,-4.9019649E-001, 3.1756266E-003,-3.0194255E-002
 9.7800713E+001, 8.8390885E+001,-3.1749566E+001,-3.3673663E+001,-5.3477328E+000, 3.1070504E-001, 0.0000000E+000, 0.0000000E+000, 1.7783548E+001, 1.7930629E+001,-5.2907311E-001, 3.1943290E-003,-2.3437829E-002
 9.8000397E+001, 7.1512569E+001,-2.7620444E+001,-4.0906881E+001,-5.3388389E+000, 3.1158908E-001, 0.0000000E+000, 0.0000000E+000,-2.4372220E+000,-2.0420052E+000,-5.0211106E-001, 3.2192795E-003,-2.7635333E-002
 9.8200729E+001, 8.3056287E+001,-3.1900763E+001,-4.0075541E+001,-6.4295395E+000, 3.1528590E-001, 0.0000000E+000, 0.0000000E+000, 4.3380912E+000, 4.9657284E+000,-5.0503597E-001, 3.2403025E-003,-2.6958520E-002
 9.8400368E+001, 7.2564468E+001,-2.7159725E+001,-3.3982950E+001,-5.7684547E+000, 3.0851776E-001, 0.0000000E+000, 0.0000000E+000, 5.4586782E+000, 5.9618560E+000,-5.2877605E-001, 3.2548564E-003,-2.3129396E-002
 9.8600143E+001, 7.8981277E+001,-2.8891343E+001,-3.7648444E+001,-5.7942577E+000, 3.0657867E-001, 0.0000000E+000, 0.0000000E+000, 6.7295200E+000, 6.9538106E+000,-5.1394628E-001, 3.2628406E-003,-2.5875428E-002
 9.8800674E+001, 6.9587219E+001,-2.5879130E+001,-4.2867893E+001,-5.5756382E+000, 3.0992307E-001, 0.0000000E+000, 0.0000000E+000,-4.9097636E+000,-4.4255197E+000,-4.9436324E-001, 3.2640233E-003,-2.8898761E-002
 9.9000450E+001, 8.3049102E+001,-3.0152217E+001,-4.3623911E+001,-5.5015150E+000, 3.0325860E-001, 0.0000000E+000, 0.0000000E+000, 3.7878929E+000, 4.0747175E+000,-4.9018737E-001, 3.2698805E-003,-3.0110713E-002
 9.9200226E+001, 8.2745809E+001,-3.0310802E+001,-4.3569391E+001,-6.0879784E+000, 3.1762932E-001, 0.0000000E+000, 0.0000000E+000, 2.7560491E+000, 3.0952661E+000,-4.9062530E-001, 3.2810843E-003,-3.0016923E-002
 9.9400757E+001, 7.3624334E+001,-2.7584455E+001,-4.1990190E+001,-5.8808627E+000, 3.1986209E-001, 0.0000000E+000, 0.0000000E+000,-2.1270397E+000,-1.5113119E+000,-4.9754498E-001, 3.3044213E-003,-2.8488296E-002
 9.9600533E+001, 7.6466516E+001,-2.8126215E+001,-4.0860984E+001,-5.8615985E+000, 3.1886377E-001, 0.0000000E+000, 0.0000000E+000, 1.5412299E+000, 1.9365824E+000,-5.0224390E-001, 3.3196818E-003,-2.7100370E-002
 9.9800308E+001, 7.6494528E+001,-2.8734544E+001,-3.9028663E+001,-6.2478578E+000, 3.3060643E-001, 0.0000000E+000, 0.0000000E+000, 2.3102419E+000, 2.8140699E+000,-5.0925004E-001, 3.3410412E-003,-2.6254168E-002
 1.0000077E+002, 8.3230922E+001,-3.0547582E+001,-3.8133539E+001,-6.1410162E+000, 3.3881215E-001, 0.0000000E+000, 0.0000000E+000, 8.4529823E+000, 8.7475972E+000,-5.1170394E-001, 3.3753064E-003,-2.6201649E-002
 1.0020061E+002, 7.1401234E+001,-2.7011452E+001,-4.3628069E+001,-5.7356769E+000, 3.2723003E-001, 0.0000000E+000, 0.0000000E+000,-5.0165980E+000,-4.6467338E+000,-4.9170314E-001, 3.3757746E-003,-2.8976445E-002
 1.0040027E+002, 8.6645868E+001,-3.1915412E+001,-3.6978117E+001,-6.2979824E+000, 3.3914217E-001, 0.0000000E+000, 0.0000000E+000, 1.1175883E+001, 1.1793498E+001,-5.1654805E-001, 3.3970765E-003,-2.4989741E-002
 1.0060071E+002, 7.5695909E+001,-2.8441266E+001,-4.4855483E+001,-5.9616929E+000, 3.4006658E-001, 0.0000000E+000, 0.0000000E+000,-3.8815244E+000,-3.2224664E+000,-4.8698129E-001, 3.4003403E-003,-2.9593828E-002
 1.0080037E+002, 8.2069736E+001,-3.0175562E+001,-3.8581100E+001,-6.0421145E+000, 3.3765556E-001, 0.0000000E+000, 0.0000000E+000, 7.8665748E+000, 7.6086140E+000,-5.1047018E-001, 3.4181783E-003,-2.5967264E-002
 1.0100003E+002, 7.8749761E+001,-2.9660268E+001,-3.2908118E+001,-6.0146032E+000, 3.4522813E-001, 0.0000000E+000, 0.0000000E+000, 1.0360702E+001, 1.0512000E+001,-5.3262264E-001, 3.4168183E-003,-2.2394576E-002
 1.0120036E+002, 8.1670621E+001,-3.0023600E+001,-4.0890598E+001,-5.8578167E+000, 3.4144370E-001, 0.0000000E+000, 0.0000000E+000, 4.6398319E+000, 5.2400491E+000,-5.0149287E-001, 3.4414280E-003,-2.7597737E-002
 1.0140033E+002, 8.3656096E+001,-3.1438634E+001,-4.9445776E+001,-5.6554394E+000, 3.3628894E-001, 0.0000000E+000, 0.0000000E+000,-2.9921971E+000,-2.5474644E+000,-4.6831654E-001, 3.4698473E-003,-3.3120002E-002
 1.0160030E+002, 9.2514754E+001,-3.3444350E+001,-4.1107824E+001,-5.8934466E+000, 3.5231307E-001, 0.0000000E+000, 0.0000000E+000, 1.2150332E+001, 1.2421447E+001,-4.9983668E-001, 3.4810752E-003,-2.7822150E-002
 1.0180028E+002, 7.2289462E+001,-2.6772054E+001,-5.3139872E+001,-5.9232503E+000, 3.5017557E-001, 0.0000000E+000, 0.0000000E+000,-1.3457365E+001,-1.3195539E+001,-4.5438522E-001, 3.4902619E-003,-3.5731100E-002
 1.0200024E+002, 8.2686307E+001,-3.0424976E+001,-4.3328843E+001,-6.0821588E+000, 3.4912420E-001, 0.0000000E+000, 0.0000000E+000, 2.8260318E+000, 3.1994537E+000,-4.9159490E-001, 3.5041613E-003,-2.9394618E-002
 1.0220022E+002, 8.6244220E+001,-3.1977883E+001,-3.9458562E+001,-6.0122184E+000, 3.4800910E-001, 0.0000000E+000, 0.0000000E+000, 8.5558169E+000, 9.1435657E+000,-5.0613144E-001, 3.5237988E-003,-2.7147337E-002
 1.0240057E+002, 7.9759024E+001,-2.9273336E+001,-4.2484206E+001,-5.7922915E+000, 3.4666723E-001, 0.0000000E+000, 0.0000000E+000, 2.5551388E+000, 2.5558581E+000,-4.9502210E-001, 3.5355592E-003,-2.8619103E-002
 1.0260059E+002, 7.7052299E+001,-2.9090877E+001,-4.6229816E+001,-6.1471770E+000, 3.5230132E-001, 0.0000000E+000, 0.0000000E+000,-4.5602868E+000,-4.0632698E+000,-4.8046315E-001, 3.5490559E-003,-3.1498927E-002
 1.0280061E+002, 8.2290155E+001,-2.9986750E+001,-4.2495540E+001,-5.7774458E+000, 3.4920457E-001, 0.0000000E+000, 0.0000000E+000, 4.2745453E+000, 4.3796240E+000,-4.9466833E-001, 3.5404004E-003,-2.8835302E-002
 1.0300063E+002, 8.5210161E+001,-3.0953013E+001,-4.2445341E+001,-6.0760077E+000, 3.6320300E-001, 0.0000000E+000, 0.0000000E+000, 5.5779169E+000, 6.0990020E+000,-4.9491444E-001, 3.5477243E-003,-2.8665333E-002
 1.0320065E+002, 7.9860280E+001,-3.0641572E+001,-4.4326203E+001,-6.2228768E+000, 3.5204702E-001, 0.0000000E+000, 0.0000000E+000,-1.8133045E+000,-9.7832529E-001,-4.8799372E-001, 3.5593032E-003,-3.0001037E-002
 1.0340067E+002, 8.2168132E+001,-3.0337568E+001,-4.2601340E+001,-6.0743243E+000, 3.3669702E-001, 0.0000000E+000, 0.0000000E+000, 3.3970654E+000, 3.4915965E+000,-4.9399961E-001, 3.5576789E-003,-2.9012062E-002
 1.0360069E+002, 9.6783477E+001,-3.4894317E+001,-3.6101667E+001,-5.7095727E+000, 3.4576084E-001, 0.0000000E+000, 0.0000000E+000, 2.0578572E+001, 2.0423681E+001,-5.1866867E-001, 3.5520064E-003,-2.4925122E-002
 1.0380070E+002, 8.0886801E+001,-2.9712511E+001,-4.3794496E+001,-6.3098800E+000, 3.4962081E-001, 0.0000000E+000, 0.0000000E+000, 6.2449362E-001, 1.4195345E+000,-4.8963447E-001, 3.5529347E-003,-2.9747251E-002
 1.0400072E+002, 8.2591477E+001,-3.0439190E+001,-4.1155947E+001,-6.2527557E+000, 3.5533241E-001, 0.0000000E+000, 0.0000000E+000, 4.6539900E+000, 5.0989158E+000,-4.9962493E-001, 3.5624763E-003,-2.8179483E-002
 1.0420074E+002, 8.6382626E+001,-3.1666062E+001,-4.5525944E+001,-6.3431914E+000, 3.4956575E-001, 0.0000000E+000, 0.0000000E+000, 2.8775219E+000, 3.1969944E+000,-4.8324707E-001, 3.5683009E-003,-3.0367398E-002
 1.0440052E+002, 9.2368173E+001,-3.4202210E+001,-4.8730191E+001,-6.6854508E+000, 3.6722270E-001, 0.0000000E+000, 0.0000000E+000, 2.5990104E+000, 3.1175447E+000,-4.7044876E-001, 3.5911124E-003,-3.2835626E-002
 1.0460052E+002, 9.0415849E+001,-3.2791078E+001,-4.0125596E+001,-6.6970468E+000, 3.7181135E-001, 0.0000000E+000, 0.0000000E+000, 1.0807263E+001, 1.1173939E+001,-5.0381025E-001, 3.6258564E-003,-2.6879877E-002
 1.0480053E+002, 8.4328077E+001,-3.1021269E+001,-4.9171964E+001,-7.1437086E+000, 3.7809702E-001, 0.0000000E+000, 0.0000000E+000,-3.0954065E+000,-2.6307677E+000,-4.6863009E-001, 3.6455926E-003,-3.3231928E-002
 1.0500053E+002, 7.7569180E+001,-2.9052232E+001,-4.5572993E+001,-6.6427134E+000, 3.7593455E-001, 0.0000000E+000, 0.0000000E+000,-3.8484445E+000,-3.3228233E+000,-4.8247077E-001, 3.6528454E-003,-3.1115860E-002
 1.0520068E+002, 9.2121902E+001,-3.3562701E+001,-4.4278307E+001,-6.7510226E+000, 3.9605405E-001, 0.0000000E+000, 0.0000000E+000, 7.8492585E+000, 7.9259256E+000,-4.8677082E-001, 3.6814569E-003,-3.0444356E-002
 1.0540047E+002, 7.2939949E+001,-2.8424034E+001,-5.5050778E+001,-7.0986371E+000, 3.8420410E-001, 0.0000000E+000, 0.0000000E+000,-1.8148847E+001,-1.7249297E+001,-4.4726978E-001, 3.7037839E-003,-3.6377458E-002
 1.0560008E+002, 8.7910421E+001,-3.2121369E+001,-4.1839206E+001,-6.2456594E+000, 3.8569995E-001, 0.0000000E+000, 0.0000000E+000, 7.8359127E+000, 8.0898865E+000,-4.9663796E-001, 3.7132639E-003,-2.8551777E-002
 1.0580067E+002, 8.9522404E+001,-3.4168558E+001,-4.7477690E+001,-6.5410791E+000, 4.0277165E-001, 0.0000000E+000, 0.0000000E+000, 1.0988248E+000, 1.7378496E+000,-4.7423348E-001, 3.7512968E-003,-3.2982204E-002
 1.0600047E+002, 9.0956690E+001,-3.5055695E+001,-4.4652624E+001,-6.6269451E+000, 3.9876430E-001, 0.0000000E+000, 0.0000000E+000, 4.4513447E+000, 5.0201895E+000,-4.8547548E-001, 3.7860218E-003,-3.0626314E-002
 1.0620064E+002, 9.8206456E+001,-3.5764475E+001,-4.8522276E+001,-6.2811948E+000, 3.9406056E-001, 0.0000000E+000, 0.0000000E+000, 7.6238121E+000, 8.0325711E+000,-4.7005564E-001, 3.8135723E-003,-3.3084745E-002
 1.0640019E+002, 8.8234109E+001,-3.2463732E+001,-3.9857994E+001,-6.2793174E+000, 4.1044422E-001, 0.0000000E+000, 0.0000000E+000, 1.0024880E+001, 1.0043510E+001,-5.0362549E-001, 3.8219609E-003,-2.7702359E-002
 1.0660052E+002, 8.9970015E+001,-3.3398124E+001,-5.5168149E+001,-6.7915253E+000, 4.0835251E-001, 0.0000000E+000, 0.0000000E+000,-5.6880621E+000,-4.9794302E+000,-4.4525230E-001, 3.8474631E-003,-3.6855872E-002
 1.0680008E+002, 9.4101491E+001,-3.5262729E+001,-5.0652167E+001,-6.7057341E+000, 4.1033012E-001, 0.0000000E+000, 0.0000000E+000, 1.1797955E+000, 1.8911922E+000,-4.6229347E-001, 3.8708775E-003,-3.4025352E-002
 1.0700041E+002, 8.2636061E+001,-3.0412288E+001,-4.7460002E+001,-6.5061884E+000, 3.9227450E-001, 0.0000000E+000, 0.0000000E+000,-1.5523655E+000,-1.3501427E+000,-4.7450020E-001, 3.8783897E-003,-3.2359307E-002
 1.0720074E+002, 8.9853461E+001,-3.2896550E+001,-4.4088562E+001,-6.1978647E+000, 4.0159716E-001, 0.0000000E+000, 0.0000000E+000, 6.5776080E+000, 7.0720818E+000,-4.8745109E-001, 3.8727219E-003,-3.0105387E-002
 1.0740029E+002, 9.4986679E+001,-3.4211739E+001,-4.8066830E+001,-6.6114215E+000, 3.9885277E-001, 0.0000000E+000, 0.0000000E+000, 6.1860159E+000, 6.4955417E+000,-4.7251804E-001, 3.8883887E-003,-3.2652723E-002
 1.0760062E+002, 9.8687589E+001,-3.6059407E+001,-4.9676763E+001,-7.3869161E+000, 4.0460867E-001, 0.0000000E+000, 0.0000000E+000, 5.5176681E+000, 5.9691122E+000,-4.6532910E-001, 3.9185305E-003,-3.4005237E-002
 1.0780059E+002, 9.4736786E+001,-3.4522320E+001,-4.4610580E+001,-6.9127617E+000, 4.1861047E-001, 0.0000000E+000, 0.0000000E+000, 8.6088114E+000, 9.1097341E+000,-4.8489327E-001, 3.9466795E-003,-3.0606293E-002
 1.0800037E+002, 8.0916846E+001,-3.0296924E+001,-4.8001071E+001,-7.0209667E+000, 4.0728661E-001, 0.0000000E+000, 0.0000000E+000,-4.2665983E+000,-3.9948287E+000,-4.7308631E-001, 3.9444472E-003,-3.2204898E-002
 1.0820013E+002, 9.8832231E+001,-3.5511326E+001,-4.5934632E+001,-6.8487094E+000, 4.1835430E-001, 0.0000000E+000, 0.0000000E+000, 1.0340747E+001, 1.0955918E+001,-4.7950056E-001, 3.9498452E-003,-3.1663079E-002
 1.0840067E+002, 8.0290912E+001,-3.0019259E+001,-4.8218303E+001,-6.7117261E+000, 4.2285276E-001, 0.0000000E+000, 0.0000000E+000,-4.5434747E+000,-4.2355241E+000,-4.7230031E-001, 3.9514798E-003,-3.2240523E-002
 1.0860043E+002, 9.0131776E+001,-3.3462928E+001,-5.3317044E+001,-7.3153296E+000, 4.2176737E-001, 0.0000000E+000, 0.0000000E+000,-3.9148976E+000,-3.5417587E+000,-4.5189284E-001, 3.9576128E-003,-3.6102130E-002
 1.0880020E+002, 9.7332394E+001,-3.5720707E+001,-4.7951681E+001,-7.2576931E+000, 4.2370539E-001, 0.0000000E+000, 0.0000000E+000, 6.2251153E+000, 6.8260187E+000,-4.7167674E-001, 3.9656427E-003,-3.3016364E-002
 1.0900073E+002, 1.0085184E+002,-3.6939221E+001,-4.8276311E+001,-7.4184227E+000, 4.2120117E-001, 0.0000000E+000, 0.0000000E+000, 8.2344603E+000, 8.6390841E+000,-4.7014616E-001, 3.9821117E-003,-3.3467234E-002
 1.0920038E+002, 9.2396418E+001,-3.4694533E+001,-5.2366681E+001,-7.5719892E+000, 4.2660838E-001, 0.0000000E+000, 0.0000000E+000,-2.2798115E+000,-1.8101770E+000,-4.5545242E-001, 3.9939667E-003,-3.5454422E-002
 1.0940061E+002, 9.5121964E+001,-3.5258035E+001,-4.8065083E+001,-8.1137688E+000, 4.2396698E-001, 0.0000000E+000, 0.0000000E+000, 3.0920949E+000, 4.1090442E+000,-4.7154933E-001, 4.0040519E-003,-3.2905265E-002
 1.0960010E+002, 9.4110176E+001,-3.4503522E+001,-4.7626915E+001,-7.3002261E+000, 4.3151849E-001, 0.0000000E+000, 0.0000000E+000, 4.8284984E+000, 5.1110309E+000,-4.7366408E-001, 4.0020324E-003,-3.2183472E-002
 1.0980033E+002, 9.5019044E+001,-3.4841742E+001,-5.2416229E+001,-7.5944124E+000, 4.2354198E-001, 0.0000000E+000, 0.0000000E+000, 9.1131681E-002, 5.9020257E-001,-4.5479931E-001, 4.0324233E-003,-3.5878135E-002
 1.1000030E+002, 9.7357519E+001,-3.6003550E+001,-4.6088058E+001,-7.2387497E+000, 4.3608756E-001, 0.0000000E+000, 0.0000000E+000, 8.0033601E+000, 8.4632499E+000,-4.7878816E-001, 4.0530316E-003,-3.1822076E-002
 1.1020002E+002, 9.6358421E+001,-3.4930463E+001,-5.1476621E+001,-6.8428111E+000, 4.4352800E-001, 0.0000000E+000, 0.0000000E+000, 3.3555020E+000, 3.5520552E+000,-4.5781830E-001, 4.0858992E-003,-3.5443871E-002
 1.1040047E+002, 9.4160805E+001,-3.4761806E+001,-4.8530134E+001,-7.3082785E+000, 4.4919447E-001, 0.0000000E+000, 0.0000000E+000, 3.2554489E+000, 4.0097805E+000,-4.6992819E-001, 4.1102429E-003,-3.2909803E-002
 1.1060020E+002, 8.8460780E+001,-3.2546288E+001,-5.4421854E+001,-7.3517237E+000, 4.4005536E-001, 0.0000000E+000, 0.0000000E+000,-5.9201371E+000,-5.4190301E+000,-4.4785928E-001, 4.1311377E-003,-3.6211490E-002
 1.1080065E+002, 1.0182546E+002,-3.6712763E+001,-5.3589474E+001,-7.4329415E+000, 4.4641586E-001, 0.0000000E+000, 0.0000000E+000, 4.0886665E+000, 4.5366956E+000,-4.5064497E-001, 4.1258198E-003,-3.6204511E-002
 1.1100037E+002, 9.0664559E+001,-3.3995253E+001,-5.4893879E+001,-7.5442525E+000, 4.4772641E-001, 0.0000000E+000, 0.0000000E+000,-5.9826113E+000,-5.3210993E+000,-4.4618527E-001, 4.1379155E-003,-3.7081683E-002
 1.1120073E+002, 1.1967133E+002,-4.3162455E+001,-5.2252842E+001,-7.3410516E+000, 4.5938207E-001, 0.0000000E+000, 0.0000000E+000, 1.7039972E+001, 1.7374361E+001,-4.5425500E-001, 4.1743922E-003,-3.5703704E-002
 1.1140002E+002, 9.3672200E+001,-3.5098621E+001,-6.3405276E+001,-7.7506808E+000, 4.7284077E-001, 0.0000000E+000, 0.0000000E+000,-1.2871796E+001,-1.2109537E+001,-4.1321474E-001, 4.2144439E-003,-4.2316307E-002
 1.1160009E+002, 9.6958618E+001,-3.6262783E+001,-4.8449083E+001,-7.4303882E+000, 4.7022435E-001, 0.0000000E+000, 0.0000000E+000, 4.7988948E+000, 5.2865883E+000,-4.6969316E-001, 4.2388649E-003,-3.2997797E-002
 1.1180016E+002, 1.0684971E+002,-3.8868368E+001,-4.4067362E+001,-7.4591846E+000, 4.7696376E-001, 0.0000000E+000, 0.0000000E+000, 1.6741360E+001, 1.6931762E+001,-4.8598440E-001, 4.2880692E-003,-3.0323171E-002
 1.1200008E+002, 8.4725987E+001,-3.2344256E+001,-4.6530590E+001,-7.0552833E+000, 4.5954969E-001, 0.0000000E+000, 0.0000000E+000,-1.1692543E+000,-7.4459236E-001,-4.7774772E-001, 4.2915436E-003,-3.1459315E-002
 1.1220016E+002, 1.0839386E+002,-3.8263386E+001,-5.0212052E+001,-7.0996158E+000, 4.6734335E-001, 0.0000000E+000, 0.0000000E+000, 1.3107327E+001, 1.3286149E+001,-4.6252881E-001, 4.3148490E-003,-3.3965439E-002
 1.1240023E+002, 9.8250089E+001,-3.6212708E+001,-5.6529487E+001,-8.0173084E+000, 4.6503023E-001, 0.0000000E+000, 0.0000000E+000,-2.7237422E+000,-2.0443837E+000,-4.3894652E-001, 4.3247431E-003,-3.7954510E-002
 1.1260011E+002, 9.4587896E+001,-3.4688090E+001,-5.0494226E+001,-7.1390648E+000, 4.7610133E-001, 0.0000000E+000, 0.0000000E+000, 2.1366502E+000, 2.7426174E+000,-4.6251860E-001, 4.3406069E-003,-3.3482827E-002
 1.1280061E+002, 1.0196825E+002,-3.7025243E+001,-5.4763871E+001,-7.4786366E+000, 4.8504603E-001, 0.0000000E+000, 0.0000000E+000, 2.8019239E+000, 3.1855403E+000,-4.4537781E-001, 4.3577156E-003,-3.6769704E-002
 1.1300039E+002, 1.0283677E+002,-3.7243249E+001,-4.8807873E+001,-7.7019838E+000, 4.7137667E-001, 0.0000000E+000, 0.0000000E+000, 9.1673519E+000, 9.5550444E+000,-4.6824573E-001, 4.3601017E-003,-3.2855937E-002
 1.1320008E+002, 1.0040848E+002,-3.7026465E+001,-5.4752530E+001,-8.0420383E+000, 4.7479242E-001, 0.0000000E+000, 0.0000000E+000, 1.9755138E-001, 1.0622415E+000,-4.4553950E-001, 4.3871023E-003,-3.6781011E-002
 1.1340042E+002, 1.1105189E+002,-4.0284600E+001,-4.6355438E+001,-7.1551599E+000, 5.0271118E-001, 0.0000000E+000, 0.0000000E+000, 1.7422562E+001, 1.7759399E+001,-4.7706654E-001, 4.4192489E-003,-3.1540958E-002
 1.1360076E+002, 9.6844226E+001,-3.5704605E+001,-5.9718705E+001,-7.5174018E+000, 4.8809499E-001, 0.0000000E+000, 0.0000000E+000,-6.1395837E+000,-5.6083906E+000,-4.2702512E-001, 4.4341179E-003,-3.9871607E-002
 1.1380044E+002, 1.1445780E+002,-4.1327817E+001,-5.1873160E+001,-7.5803112E+000, 4.8547534E-001, 0.0000000E+000, 0.0000000E+000, 1.3757998E+001, 1.4161986E+001,-4.5561283E-001, 4.4548702E-003,-3.5159279E-002
 1.1400065E+002, 1.0100731E+002,-3.6496265E+001,-5.5790336E+001,-8.2371637E+000, 4.9632839E-001, 0.0000000E+000, 0.0000000E+000, 5.9837365E-001, 9.7987053E-001,-4.4146531E-001, 4.4447999E-003,-3.7846059E-002
 1.1420012E+002, 8.3762316E+001,-3.2052349E+001,-6.1102304E+001,-8.3683093E+000, 4.8476762E-001, 0.0000000E+000, 0.0000000E+000,-1.7983830E+001,-1.7275879E+001,-4.2311276E-001, 4.4449535E-003,-4.0086230E-002
 1.1440032E+002, 1.1402860E+002,-4.0863321E+001,-4.9850980E+001,-7.8658802E+000, 4.7802698E-001, 0.0000000E+000, 0.0000000E+000, 1.5213192E+001, 1.5926449E+001,-4.6435274E-001, 4.4340610E-003,-3.2865872E-002
 1.1460053E+002, 1.0552544E+002,-3.8371252E+001,-4.9230514E+001,-8.6873260E+000, 4.9009618E-001, 0.0000000E+000, 0.0000000E+000, 9.0910127E+000, 9.7264417E+000,-4.6682267E-001, 4.4414936E-003,-3.2873765E-002
 1.1480030E+002, 1.0191500E+002,-3.7367353E+001,-5.3997718E+001,-8.1549384E+000, 4.8655903E-001, 0.0000000E+000, 0.0000000E+000, 2.3173949E+000, 2.8815520E+000,-4.4913606E-001, 4.4521268E-003,-3.5624802E-002
 1.1500028E+002, 1.1950330E+002,-4.2955935E+001,-5.0428917E+001,-7.9460724E+000, 5.0149071E-001, 0.0000000E+000, 0.0000000E+000, 1.8144169E+001, 1.8673871E+001,-4.6108445E-001, 4.5041913E-003,-3.4076609E-002
 1.1520036E+002, 8.8304348E+001,-3.4346025E+001,-5.2773901E+001,-9.2749841E+000, 5.0917407E-001, 0.0000000E+000, 0.0000000E+000,-8.0006187E+000,-7.5813885E+000,-4.5342672E-001, 4.5345479E-003,-3.5826334E-002
 1.1540071E+002, 1.0917040E+002,-4.0817989E+001,-5.3141333E+001,-9.0071807E+000, 5.3229141E-001, 0.0000000E+000, 0.0000000E+000, 5.9556603E+000, 6.7361872E+000,-4.5120988E-001, 4.5823275E-003,-3.5676836E-002
 1.1560005E+002, 1.0108922E+002,-3.7342290E+001,-5.5986056E+001,-8.2245417E+000, 5.0463019E-001, 0.0000000E+000, 0.0000000E+000,-5.9612825E-001, 4.0967109E-002,-4.4079434E-001, 4.5820230E-003,-3.7852870E-002
 1.1580015E+002, 1.1745373E+002,-4.2248992E+001,-5.4437154E+001,-8.0076229E+000, 5.0887637E-001, 0.0000000E+000, 0.0000000E+000, 1.2934178E+001, 1.3268840E+001,-4.4565350E-001, 4.5929544E-003,-3.6808142E-002
 1.1600024E+002, 1.0703195E+002,-3.8929328E+001,-5.9940454E+001,-7.9347681E+000, 5.0151263E-001, 0.0000000E+000, 0.0000000E+000, 2.8185513E-001, 7.2891545E-001,-4.2654624E-001, 4.5700753E-003,-3.8870587E-002
 1.1620034E+002, 1.1823621E+002,-4.3953584E+001,-5.5840205E+001,-8.2572285E+000, 5.2568631E-001, 0.0000000E+000, 0.0000000E+000, 1.0002779E+001, 1.0710881E+001,-4.4061445E-001, 4.6063787E-003,-3.7369165E-002
 1.1640044E+002, 1.0237111E+002,-3.8315628E+001,-5.4935661E+001,-8.3175926E+000, 5.3462864E-001, 0.0000000E+000, 0.0000000E+000, 1.0052981E+000, 1.3368563E+000,-4.4498527E-001, 4.6313925E-003,-3.6233082E-002
 1.1660054E+002, 1.1001568E+002,-4.0547714E+001,-5.9349427E+001,-8.2894150E+000, 5.5302311E-001, 0.0000000E+000, 0.0000000E+000, 1.7841164E+000, 2.3821434E+000,-4.2788750E-001, 4.6885540E-003,-3.9290386E-002
 1.1680064E+002, 1.0624797E+002,-3.9683494E+001,-6.5786805E+001,-9.0537558E+000, 5.5440677E-001, 0.0000000E+000, 0.0000000E+000,-8.4383579E+000,-7.7216830E+000,-4.0257397E-001, 4.7195355E-003,-4.4838651E-002
 1.1700074E+002, 1.0391930E+002,-3.8093735E+001,-5.6876434E+001,-8.3475332E+000, 5.3890524E-001, 0.0000000E+000, 0.0000000E+000, 8.8456401E-001, 1.1405001E+000,-4.3650745E-001, 4.7473206E-003,-3.8023539E-002
 1.1720026E+002, 1.2652722E+002,-4.5933845E+001,-5.6665971E+001,-8.7493245E+000, 5.5201568E-001, 0.0000000E+000, 0.0000000E+000, 1.5057268E+001, 1.5730097E+001,-4.3638690E-001, 4.7689086E-003,-3.8289268E-002
 1.1740031E+002, 9.8652439E+001,-3.6769237E+001,-4.9292587E+001,-8.0038722E+000, 5.4250402E-001, 0.0000000E+000, 0.0000000E+000, 4.8988632E+000, 5.1292458E+000,-4.6508388E-001, 4.8070132E-003,-3.3662262E-002
