s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 5.7601992E+001, 4.5248004E+001, 4.1942122E+001, 3.5962749E+001, 5.2076530E+001, 4.7278409E+001, 2.3710759E+001, 1.5659264E+001, 1.2555534E+001, 9.4160077E+000, 5.8102218E+000, 4.9370303E+001, 2.4530094E+001, 1.1384981E+001, 9.6724839E+000, 1.2285436E+001, 1.0071601E+001, 6.2584352E+000, 2.7041574E+001, 1.2596998E+001, 8.3123030E+000, 6.6164134E+000, 9.3854681E+000, 7.3706331E+000, 4.0593383E+000, 7.4890731E+000, 4.9038800E+000, 3.7611565E+000, 3.1960497E+000, 4.5497012E+000, 2.9851341E+000, 1.0990090E+000, 4.8034504E+001, 4.7115333E+001, 3.5867780E+001, 2.5260581E+001, 1.2468595E+001, 6.9343225E+000, 4.6068172E+000, 4.8749170E+001, 3.5097289E+001, 2.5922592E+001, 1.5945155E+001, 6.5621300E+000, 4.7804758E+000, 3.4106281E+000, 2.9752396E+001, 1.3755558E+001, 9.6997098E+000, 7.2895295E+000, 3.3537890E+000, 2.8231796E+000, 2.6131259E+000, 9.1083618E+000, 5.0079384E+000, 3.4786585E+000, 2.0749167E+000, 1.5802553E+000, 1.7597702E+000, 1.6266321E+000, 1.2508004E+000, 1.2852924E+000, 1.0996600E+000, 8.8226752E-001, 6.7012698E-001, 4.8920747E-001, 1.0753007E+000, 7.3224695E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0505216E-001, 9.9656610E-006, 3.4752254E-003, 5.1278192E-005, 1.3222595E-002, 6.2960656E+001, 5.6000000E-001, 5.8262109E-001, 5.5836015E-006
 5.7800355E+001, 3.8635832E+001, 3.5816834E+001, 4.2740681E+001, 4.2460680E+001, 4.3011084E+001, 2.9976290E+001, 2.1197293E+001, 9.0971374E+000, 5.5619072E+000, 5.5149908E+000, 3.7822632E+001, 2.7231997E+001, 1.8033813E+001, 1.2189586E+001, 4.1787762E+000, 3.2874784E+000, 4.4114551E+000, 1.8686185E+001, 1.3681323E+001, 8.9055935E+000, 7.2656079E+000, 2.9855904E+000, 2.2278820E+000, 3.4469179E+000, 5.9888117E+000, 4.4557897E+000, 3.4383002E+000, 2.6725065E+000, 1.7049994E+000, 1.5656273E+000, 2.2342753E+000, 3.7071805E+001, 4.5348174E+001, 3.3247354E+001, 2.7745667E+001, 1.8999797E+001, 1.1541756E+001, 8.3343194E+000, 4.0255497E+001, 3.1530601E+001, 1.7681435E+001, 1.4222533E+001, 1.3067992E+001, 7.7403262E+000, 4.5611570E+000, 2.8448261E+001, 1.4858389E+001, 7.4660286E+000, 6.1298756E+000, 5.9224818E+000, 3.6366435E+000, 1.9789679E+000, 7.8872372E+000, 5.1840379E+000, 2.9161085E+000, 2.2253965E+000, 1.3966144E+000, 1.1793012E+000, 1.1758439E+000, 1.1508384E+000, 1.1992632E+000, 1.0415367E+000, 8.3958956E-001, 6.4032173E-001, 4.7570115E-001, 1.0022115E+000, 6.9595149E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0566190E-001, 8.5929749E-006, 3.0550658E-003, 4.4180121E-005, 1.2717994E-002, 5.7044578E+001, 5.6000000E-001, 5.9397350E-001, 4.9105958E-006
 5.8000946E+001, 3.8307309E+001, 3.5513529E+001, 3.4419173E+001, 4.5013479E+001, 3.7622222E+001, 2.2527602E+001, 1.8897937E+001, 1.8595191E+001, 1.2492662E+001, 7.5067744E+000, 4.0622543E+001, 1.8494339E+001, 1.0456813E+001, 9.2817295E+000, 9.3438332E+000, 6.6283513E+000, 4.2276939E+000, 1.8282414E+001, 8.6869193E+000, 5.9917750E+000, 5.2908734E+000, 6.3508949E+000, 4.7095594E+000, 2.7124834E+000, 6.7475482E+000, 3.9007383E+000, 2.7820363E+000, 2.2038599E+000, 2.8308983E+000, 2.2303422E+000, 1.2729638E+000, 3.6452164E+001, 3.8875522E+001, 3.0192577E+001, 2.5214307E+001, 2.1358806E+001, 1.7766864E+001, 1.4095111E+001, 4.4765533E+001, 2.0176412E+001, 1.4241408E+001, 1.1545690E+001, 1.1061087E+001, 1.3551385E+001, 1.2446214E+001, 3.4419756E+001, 9.7600076E+000, 6.8298605E+000, 4.8863806E+000, 5.4550607E+000, 7.4725559E+000, 7.3308716E+000, 9.2840066E+000, 4.4158472E+000, 2.8939096E+000, 1.9411958E+000, 2.1013260E+000, 1.7808037E+000, 2.2255249E+000, 1.1486400E+000, 1.1746297E+000, 1.0416660E+000, 8.8552219E-001, 7.2008786E-001, 5.5927390E-001, 9.8129700E-001, 7.3496257E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0587453E-001, 8.1706475E-006, 2.9127879E-003, 4.2091184E-005, 1.2538317E-002, 5.4523297E+001, 5.6000000E-001, 5.9800251E-001, 4.7016836E-006
 5.8201537E+001, 4.4272969E+001, 4.1041862E+001, 3.6663675E+001, 4.4642664E+001, 4.6774744E+001, 3.4901922E+001, 2.0070672E+001, 9.4336006E+000, 6.2171781E+000, 6.3174623E+000, 3.9489050E+001, 2.2736085E+001, 2.0598540E+001, 1.4102794E+001, 6.1437907E+000, 3.7727964E+000, 4.4140541E+000, 2.6506861E+001, 1.1256805E+001, 1.0436381E+001, 7.7130909E+000, 4.1058798E+000, 2.1254024E+000, 2.6773544E+000, 8.6603367E+000, 4.9604571E+000, 3.6263209E+000, 2.3709141E+000, 1.3278558E+000, 1.2236505E+000, 1.6799589E+000, 4.1712064E+001, 4.4867742E+001, 3.1700742E+001, 1.9108912E+001, 1.3112832E+001, 8.7998473E+000, 5.5248862E+000, 4.5002109E+001, 3.7458033E+001, 1.9560618E+001, 9.4264878E+000, 7.3433125E+000, 4.6425888E+000, 2.5603417E+000, 3.0930882E+001, 2.2893052E+001, 1.0957861E+001, 5.0711322E+000, 3.3236027E+000, 2.8030419E+000, 1.6548391E+000, 8.6970449E+000, 8.9354579E+000, 4.9394113E+000, 2.3188607E+000, 1.1439152E+000, 7.7740712E-001, 6.6298978E-001, 1.2406755E+000, 1.2902182E+000, 1.0898923E+000, 8.5332119E-001, 6.3846235E-001, 4.6807990E-001, 1.0795605E+000, 7.0756183E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0503419E-001, 1.0190599E-005, 3.5014927E-003, 5.2751930E-005, 1.3225726E-002, 6.2359931E+001, 5.6000000E-001, 5.8460262E-001, 5.7289743E-006
 5.8402128E+001, 4.4029896E+001, 4.0815343E+001, 3.4953086E+001, 4.1234945E+001, 3.7250353E+001, 3.0113814E+001, 2.0000539E+001, 1.8331907E+001, 1.6475598E+001, 1.2317269E+001, 4.0456695E+001, 2.3865000E+001, 1.3062659E+001, 9.2178479E+000, 1.1628029E+001, 1.1941701E+001, 9.3346826E+000, 2.5337472E+001, 1.1039327E+001, 5.9704671E+000, 5.0720010E+000, 7.0818719E+000, 8.4862005E+000, 6.7882791E+000, 5.9982951E+000, 4.0039001E+000, 2.6196713E+000, 2.0709848E+000, 2.2859668E+000, 3.2999341E+000, 3.9386876E+000, 3.6138566E+001, 3.6567596E+001, 2.9137752E+001, 2.6518226E+001, 2.1178355E+001, 1.6415040E+001, 1.1941900E+001, 3.8759884E+001, 1.7865311E+001, 1.6408425E+001, 1.5446755E+001, 1.1629900E+001, 8.7955861E+000, 6.3097395E+000, 2.8833776E+001, 9.8799754E+000, 8.6539989E+000, 7.9242882E+000, 5.7193585E+000, 4.2205317E+000, 3.7835552E+000, 7.2463869E+000, 3.5637528E+000, 3.6666855E+000, 3.3881485E+000, 2.5403646E+000, 1.4598512E+000, 1.2569045E+000, 1.0774790E+000, 1.1293751E+000, 1.0222604E+000, 8.7344798E-001, 7.1067464E-001, 5.5119480E-001, 9.4284339E-001, 7.2463486E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0506356E-001, 1.0034195E-005, 3.4744592E-003, 5.1791170E-005, 1.3207174E-002, 6.3142521E+001, 5.6000000E-001, 5.8336698E-001, 5.6292476E-006
 5.8600490E+001, 3.6707815E+001, 3.4032384E+001, 3.8113354E+001, 4.4503999E+001, 4.3445613E+001, 3.3305750E+001, 2.4941297E+001, 1.5221106E+001, 7.0915227E+000, 4.2558203E+000, 4.4293792E+001, 2.5419034E+001, 1.5026051E+001, 1.2025151E+001, 7.3466058E+000, 3.4801583E+000, 2.4239666E+000, 2.9226029E+001, 1.1077558E+001, 7.1950466E+000, 6.0093616E+000, 4.6186404E+000, 2.5546811E+000, 1.6552659E+000, 9.0573254E+000, 4.3904438E+000, 2.9795680E+000, 2.2369824E+000, 1.8547338E+000, 1.0029965E+000, 8.5180113E-001, 3.6636106E+001, 4.3955754E+001, 3.2515028E+001, 2.3593215E+001, 1.8891281E+001, 1.2675090E+001, 7.2319276E+000, 4.3233837E+001, 2.5904894E+001, 1.3164475E+001, 1.0919718E+001, 1.0964207E+001, 9.3040691E+000, 6.0990490E+000, 3.6880055E+001, 1.1769191E+001, 6.9211565E+000, 6.1858408E+000, 6.6032574E+000, 5.9293377E+000, 5.2405427E+000, 1.0944874E+001, 4.5154084E+000, 2.8052994E+000, 2.5832392E+000, 2.5967820E+000, 2.9099645E+000, 2.0082466E+000, 1.1908205E+000, 1.2249876E+000, 1.0637093E+000, 8.6739366E-001, 6.6799295E-001, 4.9717590E-001, 1.0241113E+000, 7.1945920E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0589271E-001, 8.1990729E-006, 2.9054817E-003, 4.2354923E-005, 1.2518845E-002, 5.5073249E+001, 5.6000000E-001, 5.9759286E-001, 4.7148747E-006
 5.8801082E+001, 4.1714246E+001, 3.8671173E+001, 3.6548786E+001, 4.2229206E+001, 4.1832019E+001, 2.8133383E+001, 2.6656316E+001, 2.2044706E+001, 1.6281129E+001, 1.0042883E+001, 4.0431653E+001, 1.7503366E+001, 1.1101381E+001, 1.1788498E+001, 1.2294722E+001, 1.1343465E+001, 7.1830010E+000, 2.7387022E+001, 8.7328406E+000, 6.2356873E+000, 6.0117981E+000, 6.1660583E+000, 6.2735357E+000, 4.1538703E+000, 8.2333469E+000, 4.6956788E+000, 2.9066170E+000, 2.3495742E+000, 1.9528214E+000, 2.2587430E+000, 1.3960916E+000, 3.4487723E+001, 4.0195642E+001, 3.4039759E+001, 2.2336647E+001, 1.4669869E+001, 1.1764002E+001, 1.0066681E+001, 3.8662143E+001, 3.2449762E+001, 1.6982850E+001, 8.3920879E+000, 6.1943958E+000, 5.4718723E+000, 5.4393071E+000, 3.2392342E+001, 2.3093276E+001, 1.1792883E+001, 4.4588961E+000, 3.3998649E+000, 3.4676478E+000, 3.6961702E+000, 9.0899411E+000, 7.4517424E+000, 5.3869600E+000, 2.1283828E+000, 1.6537197E+000, 1.3575003E+000, 1.6970329E+000, 1.1737519E+000, 1.2268926E+000, 1.0807278E+000, 8.9528007E-001, 7.0817802E-001, 5.3995659E-001, 1.0257375E+000, 7.4314008E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0540357E-001, 9.3238668E-006, 3.2443162E-003, 4.8210902E-005, 1.2922344E-002, 5.9523300E+001, 5.6000000E-001, 5.8928242E-001, 5.2851575E-006
 5.9001673E+001, 4.2741919E+001, 3.9624450E+001, 3.7886813E+001, 3.7953896E+001, 4.2653321E+001, 2.2448975E+001, 1.2673786E+001, 9.4447602E+000, 7.2604392E+000, 6.6938035E+000, 3.6303151E+001, 1.8355964E+001, 8.8725456E+000, 7.0035799E+000, 5.7618173E+000, 5.0844280E+000, 6.0991868E+000, 2.1286816E+001, 9.2185347E+000, 5.9086485E+000, 4.5941775E+000, 3.9454876E+000, 3.1606570E+000, 4.0218692E+000, 6.2946430E+000, 4.9898698E+000, 3.3508362E+000, 2.3242440E+000, 2.1348941E+000, 1.4762991E+000, 1.6934684E+000, 3.6336352E+001, 4.3768816E+001, 3.4657315E+001, 2.4454767E+001, 1.4299340E+001, 6.5426034E+000, 4.7091505E+000, 4.3313222E+001, 2.9092710E+001, 2.4992720E+001, 2.3679976E+001, 1.5033956E+001, 5.4030977E+000, 2.1123311E+000, 3.1015732E+001, 1.2419180E+001, 1.4303392E+001, 1.6884168E+001, 1.1926877E+001, 6.2934532E+000, 1.8090363E+000, 7.0010450E+000, 4.5787228E+000, 5.4918079E+000, 8.9017486E+000, 6.6354708E+000, 2.8893831E+000, 8.2221905E-001, 1.1805566E+000, 1.2342723E+000, 1.0972873E+000, 9.0045842E-001, 6.8928814E-001, 5.0848174E-001, 1.0320400E+000, 7.4753130E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0540125E-001, 9.3937934E-006, 3.2507847E-003, 4.8681423E-005, 1.2920147E-002, 5.9171885E+001, 5.6000000E-001, 5.8950103E-001, 5.3267618E-006
 5.9200035E+001, 3.8482287E+001, 3.5678370E+001, 3.5776767E+001, 4.2482256E+001, 4.1919050E+001, 3.3402761E+001, 2.1948500E+001, 8.8104775E+000, 6.3048904E+000, 5.1720965E+000, 4.4431569E+001, 2.7911708E+001, 1.8176653E+001, 1.1919442E+001, 3.7961522E+000, 3.6284128E+000, 3.4065168E+000, 3.0260067E+001, 1.2531351E+001, 1.0372809E+001, 7.7986723E+000, 2.6765380E+000, 2.0585801E+000, 2.1618208E+000, 7.1991964E+000, 4.6998347E+000, 4.3323821E+000, 3.2029342E+000, 1.3455639E+000, 1.4658152E+000, 1.3564858E+000, 4.4316035E+001, 4.2560102E+001, 3.6560396E+001, 2.8382306E+001, 1.3780505E+001, 9.4926381E+000, 7.7153640E+000, 4.2192350E+001, 2.6429562E+001, 1.6068584E+001, 1.3832038E+001, 8.3378972E+000, 7.9601551E+000, 7.2820755E+000, 3.1648633E+001, 1.3566849E+001, 8.0167004E+000, 6.8483651E+000, 5.3813796E+000, 6.6084774E+000, 6.4624968E+000, 9.0615945E+000, 4.6296270E+000, 3.4198075E+000, 2.6937663E+000, 2.3844589E+000, 3.7626380E+000, 3.7528392E+000, 1.2177005E+000, 1.2643077E+000, 1.1086797E+000, 8.9314101E-001, 6.8817627E-001, 5.1595907E-001, 1.0576101E+000, 7.4130367E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0573919E-001, 8.6473885E-006, 3.0189946E-003, 4.4846073E-005, 1.2639446E-002, 5.6395855E+001, 5.6000000E-001, 5.9512904E-001, 4.9515995E-006
 5.9400626E+001, 3.5086858E+001, 3.2530847E+001, 4.1527160E+001, 3.3520716E+001, 3.3582600E+001, 2.9381755E+001, 2.5680328E+001, 2.0110918E+001, 1.3792847E+001, 9.3534125E+000, 3.1223358E+001, 1.5206627E+001, 1.4345072E+001, 1.7224677E+001, 1.5136410E+001, 9.6189980E+000, 6.9510088E+000, 2.0157600E+001, 8.3235877E+000, 7.8735886E+000, 1.0468237E+001, 1.1324615E+001, 7.7628672E+000, 4.3547129E+000, 6.6527952E+000, 3.9344565E+000, 3.0569962E+000, 3.5115062E+000, 3.8806765E+000, 2.3633173E+000, 1.1423967E+000, 4.3213439E+001, 3.9438606E+001, 3.3407345E+001, 1.7654490E+001, 1.3708912E+001, 1.1023458E+001, 7.9486119E+000, 4.5718712E+001, 3.5964844E+001, 1.8538964E+001, 7.3428299E+000, 9.4196554E+000, 8.3074141E+000, 5.9792824E+000, 3.3508354E+001, 1.7385885E+001, 8.7272098E+000, 4.6348606E+000, 6.2808033E+000, 6.0267138E+000, 4.4422528E+000, 8.2813878E+000, 4.7785408E+000, 3.1326335E+000, 2.1466383E+000, 2.7917728E+000, 2.3600718E+000, 1.8391717E+000, 1.1503955E+000, 1.1976169E+000, 1.0640195E+000, 8.8636652E-001, 6.9652738E-001, 5.2170422E-001, 1.0009512E+000, 7.3553694E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0610271E-001, 7.7503262E-006, 2.7625816E-003, 4.0074928E-005, 1.2343334E-002, 5.3158704E+001, 5.6000000E-001, 6.0096433E-001, 4.4826841E-006
 5.9600549E+001, 4.3078763E+001, 3.9938923E+001, 3.5929608E+001, 4.7968992E+001, 3.9296172E+001, 1.1991939E+001, 8.1464224E+000, 1.2423984E+001, 9.5903355E+000, 6.7043495E+000, 4.6037458E+001, 2.0026655E+001, 6.3389930E+000, 5.2234318E+000, 1.0155055E+001, 1.1212456E+001, 8.4179038E+000, 2.5980434E+001, 1.0238134E+001, 4.3340721E+000, 3.4590692E+000, 6.7044045E+000, 9.4007201E+000, 8.8718282E+000, 8.2575392E+000, 4.7686929E+000, 2.4608146E+000, 1.7256014E+000, 2.2000373E+000, 3.6746412E+000, 4.5409245E+000, 5.3355782E+001, 4.3597569E+001, 2.6418761E+001, 1.6505440E+001, 1.1052140E+001, 6.8149348E+000, 5.0235981E+000, 4.8935535E+001, 3.6806702E+001, 2.2215578E+001, 1.3702599E+001, 7.0142234E+000, 4.2129313E+000, 3.3335533E+000, 3.3406209E+001, 1.8980692E+001, 1.5131343E+001, 9.4915521E+000, 4.9192760E+000, 2.6055844E+000, 2.3829498E+000, 9.8796749E+000, 5.3054308E+000, 3.7655793E+000, 2.8679872E+000, 2.7782820E+000, 2.0949295E+000, 1.3376347E+000, 1.2446597E+000, 1.2406496E+000, 1.0434063E+000, 8.4518719E-001, 6.6157079E-001, 5.0291810E-001, 1.0375280E+000, 7.0052029E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0521693E-001, 9.9861762E-006, 3.3911501E-003, 5.2043315E-005, 1.3061390E-002, 6.1220610E+001, 5.6000000E-001, 5.8626583E-001, 5.6308094E-006
 5.9801479E+001, 3.8376699E+001, 3.5581294E+001, 4.0630897E+001, 4.4028587E+001, 5.0326070E+001, 2.9456858E+001, 1.0462828E+001, 5.4322997E+000, 4.0175253E+000, 2.4083958E+000, 4.3378251E+001, 2.5810656E+001, 1.3791711E+001, 5.6109742E+000, 2.8564292E+000, 2.5085835E+000, 1.7254267E+000, 2.3217815E+001, 1.3196562E+001, 9.4952523E+000, 3.8728302E+000, 2.1244588E+000, 1.8189939E+000, 1.3713518E+000, 8.6988757E+000, 5.9719420E+000, 4.3707863E+000, 2.2244805E+000, 1.2932034E+000, 1.2812060E+000, 1.8668520E+000, 5.2551351E+001, 4.9767468E+001, 3.7353548E+001, 1.6942669E+001, 7.7748112E+000, 6.4976961E+000, 5.4256017E+000, 4.4203308E+001, 3.8358854E+001, 3.1356597E+001, 1.8635880E+001, 7.9996878E+000, 5.5185626E+000, 3.6426876E+000, 2.7194488E+001, 1.5934981E+001, 1.6721045E+001, 1.6891897E+001, 8.1938391E+000, 4.5462077E+000, 3.2516166E+000, 7.8953866E+000, 5.8334742E+000, 6.0436532E+000, 9.0123074E+000, 8.7804784E+000, 5.5045319E+000, 3.6408978E+000, 1.2981837E+000, 1.3572784E+000, 1.1670930E+000, 9.1883470E-001, 6.8108450E-001, 4.9122887E-001, 1.1366411E+000, 7.6310373E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0577672E-001, 8.6067949E-006, 2.9964369E-003, 4.4710072E-005, 1.2605570E-002, 5.5902062E+001, 5.6000000E-001, 5.9633285E-001, 4.9384657E-006
 6.0002078E+001, 3.8508475E+001, 3.5701663E+001, 3.8019460E+001, 5.3242563E+001, 3.6099723E+001, 1.8319903E+001, 1.6709691E+001, 8.9576724E+000, 4.4485566E+000, 2.6295368E+000, 5.2122562E+001, 2.3599958E+001, 8.7505056E+000, 8.1437459E+000, 4.8950648E+000, 2.7603525E+000, 2.0987688E+000, 2.9423371E+001, 1.2535246E+001, 6.3798324E+000, 5.1646052E+000, 3.0010164E+000, 1.7534729E+000, 1.1856326E+000, 8.0036563E+000, 5.4678182E+000, 3.5216270E+000, 1.8830266E+000, 1.3498231E+000, 9.3077343E-001, 8.1260745E-001, 5.4431305E+001, 3.3297792E+001, 1.9538686E+001, 1.9079107E+001, 1.2141503E+001, 5.7090285E+000, 3.1578485E+000, 4.7761163E+001, 1.6606579E+001, 9.6237429E+000, 1.1791583E+001, 1.2350144E+001, 6.6689827E+000, 3.3730144E+000, 3.1982588E+001, 9.6558149E+000, 5.4367317E+000, 7.6509287E+000, 1.1568494E+001, 8.4838596E+000, 3.9206146E+000, 1.1220336E+001, 3.7864311E+000, 2.3102216E+000, 3.0788995E+000, 5.9762489E+000, 7.5523369E+000, 6.3954811E+000, 1.2061707E+000, 1.1914964E+000, 1.0207627E+000, 8.3784617E-001, 6.5165382E-001, 4.8723713E-001, 9.9570316E-001, 6.9423352E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0576863E-001, 8.5331913E-006, 2.9951064E-003, 4.4174852E-005, 1.2618126E-002, 5.6115444E+001, 5.6000000E-001, 5.9526205E-001, 4.8874097E-006
 6.0200472E+001, 4.1604358E+001, 3.8573189E+001, 4.1681608E+001, 4.7982229E+001, 4.6313015E+001, 3.3377346E+001, 1.6373998E+001, 1.1548194E+001, 8.6461881E+000, 6.1540147E+000, 3.6860219E+001, 2.8194038E+001, 1.5529861E+001, 7.6146244E+000, 6.1251233E+000, 4.6117788E+000, 3.2713786E+000, 1.9414313E+001, 1.4123177E+001, 8.8176276E+000, 4.9832604E+000, 4.1152475E+000, 3.1567695E+000, 2.0554514E+000, 8.1272417E+000, 6.1245468E+000, 4.2444104E+000, 3.1975343E+000, 1.9918736E+000, 8.7849054E-001, 5.7955979E-001, 3.9649055E+001, 4.6836568E+001, 3.7409879E+001, 2.4037777E+001, 1.4906383E+001, 8.9714974E+000, 7.4117192E+000, 4.4905888E+001, 3.4494781E+001, 2.6009506E+001, 1.7879717E+001, 7.5935232E+000, 5.1476400E+000, 4.8334378E+000, 4.0142013E+001, 2.0829584E+001, 1.3081343E+001, 9.1287610E+000, 3.6916472E+000, 3.5508458E+000, 3.6969871E+000, 9.1087233E+000, 5.8830851E+000, 3.8557293E+000, 2.6518554E+000, 1.6065996E+000, 1.6719920E+000, 1.7433626E+000, 1.2794958E+000, 1.3284576E+000, 1.1342040E+000, 9.0055288E-001, 6.8201731E-001, 5.0464606E-001, 1.1121103E+000, 7.4751012E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0540966E-001, 9.5452017E-006, 3.2578069E-003, 4.9751155E-005, 1.2902341E-002, 5.9263651E+001, 5.6000000E-001, 5.8957778E-001, 5.4133600E-006
 6.0401070E+001, 3.8230094E+001, 3.5447760E+001, 3.5125013E+001, 4.5226348E+001, 3.4891589E+001, 1.5182332E+001, 1.6967333E+001, 1.4420746E+001, 1.3481803E+001, 1.2585072E+001, 4.1114285E+001, 2.3012771E+001, 7.7366718E+000, 8.3600769E+000, 7.5477447E+000, 7.8538231E+000, 8.4967875E+000, 2.8670046E+001, 1.2917668E+001, 5.1774798E+000, 4.9808829E+000, 4.5914580E+000, 4.9008435E+000, 5.0904256E+000, 8.8398966E+000, 5.6763718E+000, 2.5737996E+000, 2.0532534E+000, 2.0984156E+000, 2.1777697E+000, 1.9093028E+000, 4.8769420E+001, 4.0389016E+001, 2.5991728E+001, 2.4622477E+001, 2.1624995E+001, 1.7715438E+001, 1.1219094E+001, 4.1952687E+001, 2.9704213E+001, 2.2089151E+001, 1.8050968E+001, 1.5837774E+001, 8.0913399E+000, 5.0852547E+000, 2.4718941E+001, 1.4507713E+001, 1.1775318E+001, 9.0444581E+000, 7.2170835E+000, 3.7630033E+000, 3.5445744E+000, 7.7386380E+000, 4.7182139E+000, 3.4114511E+000, 3.1413820E+000, 2.5062402E+000, 1.6555646E+000, 1.5361841E+000, 1.1809151E+000, 1.2121329E+000, 1.0633189E+000, 8.9858613E-001, 7.2358127E-001, 5.6321046E-001, 1.0132241E+000, 7.4580774E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0570107E-001, 8.9545886E-006, 3.0619285E-003, 4.6807272E-005, 1.2656926E-002, 5.6244440E+001, 5.6000000E-001, 5.9551795E-001, 5.1307111E-006
 6.0601556E+001, 4.4951465E+001, 4.1677333E+001, 3.9514337E+001, 4.7328242E+001, 4.4784902E+001, 3.1481843E+001, 1.5166261E+001, 5.7700839E+000, 3.9373238E+000, 3.9318138E+000, 4.6560709E+001, 2.3582053E+001, 2.0553305E+001, 9.0481078E+000, 3.1896261E+000, 2.3797087E+000, 2.3104755E+000, 2.5040704E+001, 1.1885374E+001, 1.3003061E+001, 5.9428984E+000, 2.1445042E+000, 1.7835343E+000, 1.7271430E+000, 7.4584860E+000, 5.4604962E+000, 4.4539436E+000, 2.2851351E+000, 1.1379913E+000, 9.8122624E-001, 1.1197350E+000, 4.8281772E+001, 4.0823019E+001, 2.8397670E+001, 1.5167465E+001, 7.1641143E+000, 6.1524165E+000, 5.7552447E+000, 5.0323168E+001, 2.5173683E+001, 2.3546520E+001, 1.5933099E+001, 6.8815561E+000, 5.6478514E+000, 4.5955620E+000, 3.7175772E+001, 1.6522650E+001, 1.7281733E+001, 1.5304121E+001, 7.1436799E+000, 5.2597112E+000, 3.9448937E+000, 1.0277237E+001, 6.6243808E+000, 5.1718506E+000, 9.4622589E+000, 4.8289476E+000, 1.9119639E+000, 1.1745978E+000, 1.2952812E+000, 1.3325358E+000, 1.1398140E+000, 8.8437030E-001, 6.5304435E-001, 4.7420494E-001, 1.1155683E+000, 7.3368397E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0498980E-001, 1.0733449E-005, 3.5654164E-003, 5.6304665E-005, 1.3234276E-002, 6.2160498E+001, 5.6000000E-001, 5.8488516E-001, 6.0368750E-006
