,T_bin_centers,T_PDF,fv_bin_centers,fv_PDF,fv_bins_centers
0,K,1/K,ppm,1/ppm,
1,314.967,0.02948761219450499,,10.829635487071162,0.043942999999999996
2,344.901,0.00040034506134239804,,0.11570696003595733,0.13182899999999997
3,374.83500000000004,0.0002485379166946443,,0.07014931500817578,0.21971499999999997
4,404.769,0.00021799135710088958,,0.058484035658501576,0.30760099999999996
5,434.703,0.00015736106457389028,,0.04886806214052692,0.395487
6,464.63700000000006,0.00015088149132673007,,0.03609931041993768,0.48337299999999994
7,494.571,0.0001393108248139443,,0.026483336901962973,0.571259
8,524.505,0.00011200405184376915,,0.02459166998039419,0.6591449999999999
9,554.439,0.00012357471835655525,,0.01907430812581857,0.747031
10,584.373,0.00011848362509092891,,0.015290974282681002,0.8349169999999999
11,614.307,8.793706549717414e-05,,0.01655208556372688,0.9228029999999999
12,644.241,0.00010552447859660855,,0.014187501911765897,1.0106889999999997
13,674.1750000000001,0.00010321034529405176,,0.011665279349674153,1.0985749999999999
14,704.109,9.256533210228856e-05,,0.009143056787582466,1.186461
15,734.043,0.0001092270918807005,,0.009143056787582444,1.274347
16,763.977,8.377162555257115e-05,,0.008670140057190271,1.3622329999999998
17,793.9110000000001,8.701141217615093e-05,,0.008197223326798075,1.450119
18,823.845,7.497791900285374e-05,,0.007724306596405857,1.5380049999999998
19,853.779,7.35894390213194e-05,,0.004413889483660501,1.6258909999999998
20,883.713,7.868053228694497e-05,,0.005359722944444882,1.7137769999999999
21,913.647,8.145749225001393e-05,,0.004571528393791233,1.801663
22,943.581,7.312661236080797e-05,,0.004256250573529769,1.8895489999999997
23,973.515,6.525855913211344e-05,,0.0034680560228760996,1.9774349999999998
24,1003.4490000000001,7.127530571876192e-05,,0.0025222225620917214,2.065321
25,1033.383,6.525855913211369e-05,,0.0034680560228760996,2.1532069999999996
26,1063.317,5.64648525823956e-05,,0.0015763891013073179,2.241093
27,1093.2510000000002,6.294442582955623e-05,,0.002206944741830245,2.328979
28,1123.185,5.7853332563930357e-05,,0.001576389101307326,2.4168649999999996
29,1153.1190000000001,6.0167465866487567e-05,,0.0012611112810458544,2.5047509999999997
30,1183.0529999999999,4.674549271165572e-05,,0.0015763891013073179,2.592637
31,1212.987,5.368789261932696e-05,,0.001576389101307326,2.680523
32,1242.921,4.99852793352362e-05,,0.0012611112810458544,2.7684089999999997
33,1272.855,4.767114603267825e-05,,0.0017340280114380498,2.856295
34,1302.7890000000002,4.53570127301214e-05,,0.0009458334607843954,2.9441809999999995
35,1332.723,4.119157278551842e-05,,0.0012611112810458544,3.0320669999999996
36,1362.6570000000002,4.396853274858707e-05,,0.0006305556405229272,3.1199529999999998
37,1392.591,4.0728746125006967e-05,,0.000788194550653663,3.207839
38,1422.525,4.674549271165572e-05,,0.0007881945506536589,3.2957249999999996
39,1452.4589999999998,5.7853332563930357e-05,,0.0006305556405229272,3.3836109999999997
40,1482.393,4.5357012730121054e-05,,0.0004729167303921954,3.471497
41,1512.3270000000002,4.767114603267861e-05,,0.0006305556405229304,3.5593829999999995
42,1542.261,4.628266605114428e-05,,0.0001576389101307318,3.6472689999999997
43,1572.1950000000002,4.0728746125006967e-05,,0.0001576389101307318,3.735155
44,1602.129,3.517482619886965e-05,,0.0004729167303921977,3.823041
45,1632.063,2.314133302557214e-05,,0.0,3.9109269999999996
46,1661.9969999999998,1.8975893080969157e-05,,0.0001576389101307318,3.9988129999999997
47,1691.931,1.5736106457388935e-05,,0.0001576389101307318,4.086698999999999
48,1721.8650000000002,8.793706549717413e-06,,0.0001576389101307334,4.1745849999999995
49,1751.799,2.314133302557214e-06,,0.0001576389101307318,4.262471
50,1781.7330000000002,2.314133302557214e-06,,0.0003152778202614636,4.350356999999999
