,T_bin_centers,T_PDF,fv_bin_centers,fv_PDF,fv_bins_centers
0,K,1/K,ppm,1/ppm,
1,315.573,0.025686815731065526,,9.63683513827712,0.046859000000000005
2,346.71900000000005,0.0006685591293710753,,0.14221165231898925,0.140577
3,377.865,0.0004038933396333583,,0.10037599992161507,0.23429500000000003
4,409.01099999999997,0.000292689226298182,,0.09889770831746754,0.328013
5,440.15700000000004,0.00022018414440364755,,0.07332326356571585,0.4217310000000001
6,471.303,0.00016102355610933446,,0.06460134310124566,0.515449
7,502.44899999999996,0.00016146837256267516,,0.057505543401337594,0.609167
8,533.595,0.0001347793853622325,,0.04671401469106093,0.7028850000000001
9,564.741,0.0001387827334422988,,0.049522768738941174,0.7966030000000001
10,595.8870000000001,0.00012721750565544105,,0.040653019114056145,0.8903210000000001
11,627.033,0.00011832117658862698,,0.0371051192641022,0.9840390000000001
12,658.179,0.0001205452588553305,,0.028974515441290958,1.077757
13,689.325,0.00012543823984207777,,0.029418002922535207,1.171475
14,720.471,0.00010809039816179081,,0.029270173762120388,1.265193
15,751.617,0.00011075929688183463,,0.023800494826774713,1.3589110000000002
16,782.763,0.00011387301205521997,,0.01980910749557647,1.4526290000000002
17,813.909,0.00012410379048205612,,0.02069608245806497,1.5463470000000001
18,845.0550000000001,0.00010631113234842762,,0.020252594976820717,1.640065
19,876.201,0.00011075929688183503,,0.01773949924976993,1.7337830000000003
20,907.347,0.00011120411333517533,,0.01374811191857173,1.8275010000000003
21,938.493,0.00011164892978851644,,0.014782916041474978,1.9212190000000002
22,969.639,0.0001076455817084501,,0.011235016191520984,2.014937
23,1000.7850000000001,9.785961973495429e-05,,0.010495870389447234,2.108655
24,1031.931,0.00011387301205522037,,0.01271330779566848,2.202373
25,1063.077,0.00010809039816179003,,0.007834945501981739,2.296091
26,1094.223,0.00010364223362838378,,0.005913166416589991,2.389809
27,1125.3690000000001,0.0001049766829884059,,0.006208824737419461,2.4835270000000005
28,1156.5149999999999,0.00010141815136168027,,0.005321849774930992,2.5772450000000005
29,1187.661,0.00011209374624185714,,0.0069479705394932395,2.6709630000000004
30,1218.807,0.0001205452588553296,,0.004878362293686743,2.7646810000000004
31,1249.953,0.00010275260072170238,,0.004730533133271994,2.8583990000000004
32,1281.0990000000002,0.00012855195501546316,,0.004582703972857243,2.9521170000000003
33,1312.245,0.0001209900753086712,,0.0031044123687097454,3.0458350000000003
34,1343.391,0.00012187970821535259,,0.003547899849953995,3.1395530000000003
35,1374.537,0.00012855195501546222,,0.002069608245806497,3.2332710000000002
36,1405.683,0.00016903025226946712,,0.002217437406221247,3.326989
37,1436.8290000000002,0.00015568575866924602,,0.002808754047880246,3.420707
38,1467.975,0.000151237594135839,,0.0013304624437327417,3.514425
39,1499.121,0.00015835465738929026,,0.00044348748124424937,3.6081430000000005
40,1530.267,0.0001272175056554401,,0.0016261207645622475,3.7018610000000005
41,1561.413,0.00011565227786858275,,0.0008869749624884987,3.7955790000000005
42,1592.5590000000002,0.00010052851845499886,,0.0005913166416589992,3.8892970000000004
43,1623.705,8.362549322805215e-05,,0.0007391458020737489,3.9830150000000004
44,1654.851,6.983618317449036e-05,,0.0005913166416589992,4.076733000000001
45,1685.9969999999998,5.560205666758787e-05,,0.0010348041229032484,4.170451
46,1717.143,3.4695683360574574e-05,,0.0005913166416589992,4.264169000000001
47,1748.2890000000002,2.5354537840420067e-05,,0.00044348748124424937,4.357887
48,1779.435,1.645820877360601e-05,,0.0002956583208294996,4.451605000000001
49,1810.5810000000001,1.0230778426836169e-05,,0.00044348748124424937,4.545323
50,1841.7269999999999,4.003348080066327e-06,,0.00044348748124424937,4.639041000000001
