Time,HRR
57.4,83.24756
57.6,115.202
57.8,114.1415
58.0,96.82517999999999
58.2,113.17739999999999
58.4,98.88689
58.6,124.7777
58.8,132.925
59.0,90.07625
59.2,114.739
59.4,121.85910000000001
59.6,103.9233
59.8,111.8648
60.0,122.01360000000001
60.2,101.5269
60.4,106.5168
60.6,132.6056
60.8,118.9473
61.0,99.52100999999999
61.2,120.29560000000001
61.4,121.8582
61.6,115.0451
61.8,114.2967
62.0,133.975
62.2,97.27632000000001
62.4,121.5691
62.6,127.01689999999999
62.8,125.12939999999999
63.0,115.87180000000001
63.2,134.5253
63.4,150.5277
63.6,109.1797
63.8,133.57229999999998
64.0,130.5729
64.2,124.6982
64.4,134.0361
64.6,137.4692
64.8,116.7787
65.0,120.3239
65.2,134.74689999999998
65.4,164.3596
65.6,117.6623
65.8,157.3981
66.0,118.8725
66.2,165.7993
66.4,131.70620000000002
66.6,134.6766
66.8,160.5394
67.0,145.237
67.2,151.96020000000001
67.4,142.5334
67.6,150.60389999999998
67.8,152.02970000000002
68.0,136.1502
68.2,144.8401
68.4,135.4847
68.6,142.7752
68.8,162.45520000000002
69.0,159.3913
69.2,159.7125
69.4,147.5309
69.6,145.03979999999999
69.8,149.6596
70.0,181.7519
70.2,143.43570000000003
70.4,160.1028
70.6,170.5788
70.8,169.9144
71.0,143.3733
71.2,166.8135
71.4,195.7007
71.6,149.36229999999998
71.8,158.1766
72.0,164.86120000000003
72.2,180.5555
72.4,162.4819
72.6,160.01739999999998
72.8,153.4807
73.0,193.8353
73.2,164.3543
73.4,155.19979999999998
73.6,168.4674
73.8,200.2723
74.0,148.0881
74.2,180.6894
74.4,192.64610000000002
74.6,146.1258
74.8,174.9033
75.0,161.2902
75.2,214.9458
75.4,192.9493
75.6,175.0415
75.8,181.0539
76.0,198.7827
76.2,180.4147
76.4,179.23129999999998
76.6,198.0634
76.8,206.09210000000002
77.0,177.1615
77.2,186.69
77.4,183.2601
77.6,213.3367
77.8,201.8656
78.0,189.8325
78.2,179.3939
78.4,243.3879
78.6,174.10829999999999
78.8,190.6179
79.0,215.39870000000002
79.2,222.22820000000002
79.4,199.8311
79.6,203.3829
79.8,209.89610000000002
80.0,193.2053
80.2,216.8029
80.4,252.73839999999998
80.6,165.26479999999998
80.8,227.61939999999998
81.0,235.153
81.2,206.03910000000002
81.4,217.6286
81.6,196.1144
81.8,252.72560000000001
82.0,192.6103
82.2,209.281
82.4,293.7965
82.6,214.3777
82.8,225.7284
83.0,212.2534
83.2,251.12560000000002
83.4,220.5153
83.6,207.7527
83.8,221.36120000000003
84.0,267.3533
84.2,270.2648
84.4,270.9454
84.6,211.1949
84.8,255.7574
85.0,293.8167
85.2,254.551
85.4,237.094
85.6,312.2086
85.8,219.2196
86.0,244.0849
86.2,307.4747
86.4,284.8468
86.6,275.3799
86.8,258.6032
87.0,300.5034
87.2,277.7591
87.4,247.7284
87.6,302.9256
87.8,319.3228
88.0,254.4512
88.2,279.5531
88.4,315.4765
88.6,246.0648
88.8,267.823
89.0,360.4231
89.2,260.30420000000004
89.4,259.53679999999997
89.6,287.5575
89.8,277.3248
90.0,283.4067
90.2,276.7648
90.4,287.74309999999997
90.6,330.8923
90.8,270.7212
91.0,272.79940000000005
91.2,333.4806
91.4,300.1768
91.6,280.9115
91.8,290.4283
92.0,340.8127
92.2,321.0224
92.4,292.5146
92.6,303.70529999999997
92.8,413.80240000000003
93.0,273.5551
93.2,307.58540000000005
93.4,410.8481
93.6,279.15340000000003
93.8,297.301
94.0,368.40459999999996
94.2,368.7168
94.4,343.09340000000003
94.6,260.8612
94.8,419.1936
95.0,318.2305
95.2,384.9833
95.4,299.7474
95.6,354.3286
95.8,385.8989
96.0,409.3559
96.2,307.072
96.4,338.8655
96.6,490.4977
96.8,349.09520000000003
97.0,384.9346
97.2,298.17379999999997
97.4,461.2312
97.6,314.9182
97.8,397.4159
98.0,436.1558
98.2,421.11220000000003
98.4,374.78270000000003
98.6,332.2978
98.8,564.0008
99.0,389.0972
99.2,328.68670000000003
99.4,387.1146
99.6,488.5754
99.8,365.2675
100.0,359.4925
100.2,517.9105
100.4,383.1511
100.6,397.4617
100.8,466.0529
101.0,421.6633
101.2,426.595
101.4,480.2002
101.6,355.2383
101.8,501.2714
102.0,464.4527
102.2,516.2162999999999
102.4,508.844
102.6,343.0852
102.8,444.42109999999997
103.0,661.7972
103.2,455.41020000000003
103.4,427.2011
103.6,451.22229999999996
103.8,596.0962
104.0,502.0768
104.2,477.0942
104.4,446.7328
104.6,684.2435
104.8,474.5995
105.0,432.2566
105.2,615.1549
105.4,510.6445
105.6,445.3295
105.8,528.0406999999999
106.0,587.8026
106.2,576.2595
106.4,489.9855
106.6,500.92609999999996
106.8,695.3565
107.0,520.7546
107.2,426.38509999999997
107.4,597.0124000000001
107.6,536.4882
107.8,656.0144
108.0,576.8000999999999
108.2,433.533
108.4,783.3696
108.6,587.9619
108.8,535.8367
109.0,593.8288
109.2,756.0938000000001
109.4,587.6591
109.6,606.5186
109.8,589.446
110.0,742.9635999999999
110.2,621.2725
110.4,571.7025
110.6,609.6539
110.8,711.6879
111.0,571.0056999999999
111.2,556.842
111.4,858.4159000000001
111.6,606.6374000000001
111.8,601.192
112.0,578.4665
112.2,891.5645999999999
112.4,604.4251999999999
112.6,636.3265
112.8,626.9066
113.0,844.0788
113.2,690.24
113.4,564.6211999999999
113.6,633.4328
113.8,961.4033000000001
114.0,654.4594000000001
114.2,657.8666
114.4,891.7837
114.6,687.1469000000001
114.8,701.6476
115.0,680.3271
115.2,823.8787
115.4,811.85
115.6,786.5332
115.8,748.6006
116.0,743.6725
116.2,755.4928000000001
116.4,796.1053
116.6,902.0485
116.8,779.2386
117.0,685.111
117.2,1037.467
117.4,829.9878
117.6,781.7183
117.8,718.2189000000001
118.0,895.9458000000001
118.2,906.3682
118.4,827.0315
118.6,876.3055
118.8,961.7369
119.0,1012.673
119.2,828.1296
119.4,819.7963000000001
119.6,1059.714
119.8,878.4686999999999
120.0,785.1339
120.2,1022.241
120.4,1071.309
120.6,975.6505
120.8,788.802
121.0,939.2101
121.2,1030.502
121.4,897.2766
121.6,764.5567
121.8,802.6323000000001
122.0,980.3175
122.2,811.9544000000001
122.4,827.9874
122.6,840.0222
122.8,810.9693000000001
123.0,888.8484
123.2,740.7622
123.4,805.422
123.6,907.0891
123.8,863.2014
124.0,768.8849
124.2,868.8009000000001
124.4,893.1059
124.6,882.4375
124.8,795.3637
125.0,977.03
125.2,882.4165
125.4,829.7789
125.6,879.6218
125.8,834.9882
126.0,866.5964
126.2,954.4601
126.4,848.7614
126.6,815.7915
126.8,1002.007
127.0,857.9116
127.2,812.8644
127.4,983.2561
127.6,880.9468
127.8,852.0369000000001
128.0,997.8471999999999
128.2,839.1278000000001
128.4,859.983
128.6,995.7816
128.8,965.0272
129.0,807.0224000000001
129.2,1012.44
129.4,924.1171999999999
129.6,868.8371999999999
129.8,888.8587
130.0,1040.793
130.2,754.0306999999999
130.4,997.3743000000001
130.6,919.667
130.8,880.3309
131.0,988.3874000000001
131.2,821.8545
131.4,878.9289
131.6,956.5903000000001
131.8,1001.997
132.0,913.123
132.2,823.3032
132.4,929.9805
132.6,990.2729
132.8,909.2418
133.0,857.1926
133.2,991.6284
133.4,861.2949
133.6,1057.095
133.8,990.6714000000001
134.0,870.1318
134.2,1088.56
134.4,1015.222
134.6,947.2175
134.8,1220.799
135.0,985.3813
135.2,894.517
135.4,1295.386
135.6,892.191
135.8,1225.876
136.0,1049.034
136.2,1015.358
136.4,1069.568
136.6,1037.14
136.8,1112.77
137.0,938.8418
137.2,1094.816
137.4,1011.757
137.6,1039.596
137.8,1131.303
138.0,861.6957
138.2,1086.81
138.4,1021.21
138.6,1084.438
138.8,1020.39
139.0,1009.166
139.2,1031.146
139.4,1001.922
139.6,1053.876
139.8,985.9753000000001
140.0,1027.245
140.2,1060.761
140.4,1029.977
140.6,1020.513
140.8,1052.115
141.0,1083.658
141.2,926.8914
141.4,1099.265
141.6,1010.121
141.8,1138.027
142.0,1074.355
142.2,1019.37
142.4,1040.788
142.6,1056.523
142.8,1174.289
143.0,999.8073
143.2,1217.714
143.4,934.2192
143.6,998.6501999999999
143.8,1157.775
144.0,1005.907
144.2,1144.443
144.4,954.9629
144.6,1086.151
144.8,1029.404
145.0,1049.191
145.2,1029.971
145.4,1124.3
145.6,1076.394
145.8,1113.237
146.0,1109.507
146.2,1201.425
146.4,1051.257
146.6,1225.455
146.8,1138.013
147.0,1229.339
147.2,1170.822
147.4,1029.631
147.6,1431.419
147.8,1064.194
148.0,1133.921
148.2,1260.823
148.4,1110.226
148.6,999.1888
148.8,1249.925
149.0,1164.223
149.2,1098.365
149.4,1365.041
149.6,942.6679
149.8,1272.809
150.0,1148.953
150.2,976.488
150.4,1434.253
150.6,1074.543
150.8,1120.779
151.0,1250.98
151.2,1130.683
151.4,1072.625
151.6,1369.904
151.8,1120.396
152.0,1147.945
152.2,1269.209
152.4,1162.357
152.6,1149.806
152.8,1218.532
153.0,1217.649
153.2,1160.441
153.4,1091.312
153.6,1294.012
153.8,1202.499
154.0,1036.889
154.2,1263.116
154.4,1281.98
154.6,1074.177
154.8,1165.577
155.0,1266.763
155.2,1092.191
155.4,1311.26
155.6,1135.093
155.8,1158.464
156.0,1170.08
156.2,1216.505
156.4,1153.371
156.6,1295.135
156.8,1154.504
157.0,1081.145
157.2,1398.328
157.4,1137.009
157.6,1270.537
157.8,1301.807
158.0,1105.679
158.2,1191.756
158.4,1213.984
158.6,1162.735
158.8,1248.179
159.0,1090.696
159.2,1177.662
159.4,1300.409
159.6,1178.754
159.8,1127.143
160.0,1284.75
160.2,1237.062
160.4,1189.785
160.6,1191.174
160.8,1319.875
161.0,1193.062
161.2,1177.593
161.4,1326.675
161.6,1277.199
161.8,1202.564
162.0,1325.339
162.2,1317.44
162.4,1146.603
162.6,1419.481
162.8,1127.32
163.0,1241.951
163.2,1411.363
163.4,1160.85
163.6,1232.171
163.8,1294.975
164.0,1240.564
164.2,1237.682
164.4,1221.848
164.6,1271.904
164.8,1502.91
165.0,1141.037
165.2,1342.993
165.4,1413.405
165.6,1288.699
165.8,1431.393
166.0,1535.55
166.2,1323.958
166.4,1330.586
166.6,1330.402
166.8,1387.058
167.0,1458.898
167.2,1169.226
167.4,1584.109
167.6,1288.658
167.8,1221.872
168.0,1555.394
168.2,1374.585
168.4,1534.824
168.6,1322.496
168.8,1504.415
169.0,1436.133
169.2,1163.345
169.4,1666.35
169.6,1438.335
169.8,1180.805
170.0,1639.64
170.2,1283.438
170.4,1301.622
170.6,1359.863
170.8,1370.954
171.0,1299.804
171.2,1468.626
171.4,1481.191
171.6,1232.745
171.8,1545.59
172.0,1365.779
172.2,1186.676
172.4,1543.66
172.6,1444.02
172.8,1216.068
173.0,1376.818
173.2,1746.984
173.4,1271.037
173.6,1599.348
173.8,1504.059
174.0,1318.781
174.2,1522.14
174.4,1510.8
174.6,1184.722
174.8,1465.561
175.0,1459.405
175.2,1271.792
175.4,1444.316
175.6,1486.318
175.8,1527.36
176.0,1368.747
176.2,1395.689
176.4,1649.052
176.6,1348.376
176.8,1217.403
177.0,1703.165
177.2,1466.645
177.4,1348.324
177.6,1577.031
177.8,1480.802
178.0,1419.686
178.2,1443.388
178.4,1227.526
178.6,1682.998
178.8,1490.53
179.0,1274.387
179.2,1701.105
179.4,1417.451
179.6,1346.984
179.8,1878.647
180.0,1527.075
180.2,1354.256
180.4,1511.484
180.6,1615.041
180.8,1230.306
181.0,1576.555
181.2,1733.002
181.4,1290.689
181.6,1390.195
181.8,1613.518
182.0,1575.749
182.2,1248.385
182.4,1589.593
182.6,1557.664
182.8,1255.027
183.0,1484.907
183.2,1730.86
183.4,1416.069
183.6,1232.937
183.8,1678.811
184.0,1567.228
184.2,1289.968
184.4,1436.762
184.6,1753.544
184.8,1341.979
185.0,1506.473
185.2,1732.968
185.4,1284.399
185.6,1363.189
185.8,1749.913
186.0,1464.642
186.2,1407.353
186.4,1684.719
186.6,1272.647
186.8,1693.799
187.0,1844.425
187.2,1308.536
187.4,1605.711
187.6,1651.249
187.8,1350.784
188.0,1524.78
188.2,1426.996
188.4,1545.22
188.6,1471.284
188.8,1642.787
189.0,1443.331
189.2,1553.23
189.4,1491.272
189.6,1666.302
189.8,1351.889
190.0,1701.492
190.2,1230.221
190.4,1747.841
190.6,1546.715
190.8,1364.021
191.0,1734.664
191.2,1415.583
191.4,1452.41
191.6,1751.776
191.8,1204.052
192.0,1485.889
192.2,1800.677
192.4,1219.933
192.6,1616.209
192.8,1740.021
193.0,1333.465
193.2,1553.032
193.4,1537.432
193.6,1531.538
193.8,1589.615
194.0,1481.324
194.2,1502.163
194.4,1850.427
194.6,1197.66
194.8,1549.977
195.0,1531.682
195.2,1321.702
195.4,1789.128
195.6,1498.3
195.8,1324.418
196.0,1741.37
196.2,1719.208
196.4,1446.683
196.6,1744.645
196.8,1347.518
197.0,1353.693
197.2,1987.97
197.4,1495.195
197.6,1350.134
197.8,1870.128
198.0,1833.094
198.2,1268.715
198.4,1740.936
198.6,1703.608
198.8,1440.835
199.0,1705.266
199.2,1760.197
199.4,1449.42
199.6,1720.484
199.8,1583.161
200.0,1483.753
200.2,1645.129
200.4,1545.978
200.6,1486.607
200.8,1772.779
201.0,1654.367
201.2,1424.595
201.4,1812.273
201.6,1718.726
201.8,1674.192
202.0,1531.103
202.2,1739.457
202.4,1668.566
202.6,1605.524
202.8,1422.839
203.0,1900.135
203.2,1479.677
203.4,1678.306
203.6,1932.275
203.8,1574.877
204.0,1518.062
204.2,1560.051
204.4,1893.376
204.6,1622.335
204.8,1665.191
205.0,1570.756
205.2,1913.965
205.4,1349.857
205.6,2052.546
205.8,1530.262
206.0,1844.213
206.2,1712.375
206.4,1848.544
206.6,1482.984
206.8,1574.968
207.0,1827.572
207.2,1772.702
207.4,1572.531
207.6,1785.344
207.8,1688.322
208.0,1767.544
208.2,1508.424
208.4,2084.333
208.6,1435.043
208.8,1718.28
209.0,1922.007
209.2,1398.985
209.4,1858.846
209.6,1742.957
209.8,1618.037
210.0,1619.713
210.2,1658.187
210.4,1850.263
210.6,1894.17
210.8,1734.011
211.0,1688.217
211.2,1865.467
211.4,1949.673
211.6,1516.407
211.8,1696.132
212.0,2057.727
212.2,1735.947
212.4,1883.724
212.6,1913.747
212.8,1485.928
213.0,1946.58
213.2,1993.134
213.4,1738.457
213.6,1486.678
213.8,1931.081
214.0,2181.257
214.2,1525.165
214.4,1853.903
214.6,2045.739
214.8,1958.631
215.0,1403.497
215.2,1845.569
215.4,2075.459
215.6,1602.874
215.8,1654.532
216.0,1923.209
216.2,1933.3
216.4,1689.602
216.6,1839.659
216.8,1733.046
217.0,1727.704
217.2,1902.2
217.4,1739.76
217.6,1719.934
217.8,2064.034
218.0,1769.192
218.2,1518.951
218.4,1972.162
218.6,1702.232
218.8,1741.216
219.0,2130.423
219.2,1446.384
219.4,2141.506
219.6,1856.555
219.8,1776.448
220.0,2022.24
220.2,1656.112
220.4,1872.423
220.6,1920.053
220.8,2033.283
221.0,1381.831
221.2,2285.757
221.4,1932.009
221.6,1594.715
221.8,1962.807
222.0,2233.571
222.2,1893.628
222.4,1731.327
222.6,1960.807
222.8,1922.208
223.0,1903.263
223.2,1670.278
223.4,1812.722
223.6,2053.738
223.8,1651.831
224.0,1695.065
224.2,2198.113
224.4,1716.473
224.6,1779.674
224.8,2095.281
225.0,1864.122
225.2,1863.808
225.4,2055.166
225.6,1899.041
225.8,1597.682
226.0,2002.631
226.2,1760.562
226.4,1696.656
226.6,2249.674
226.8,1591.037
227.0,1650.032
227.2,2246.204
227.4,1936.606
227.6,1648.783
227.8,2206.91
228.0,1938.809
228.2,1788.21
228.4,2347.394
228.6,1623.676
228.8,1810.989
229.0,2307.399
229.2,1631.86
229.4,1900.928
229.6,2312.8
229.8,1491.427
230.0,1911.188
230.2,2275.355
230.4,1675.658
230.6,1710.939
230.8,2072.762
231.0,2036.736
231.2,1744.005
231.4,2128.257
231.6,1648.96
231.8,2386.765
232.0,1869.475
232.2,1701.302
232.4,2169.858
232.6,2027.588
232.8,1915.581
233.0,2173.98
233.2,1947.529
233.4,2211.06
233.6,2182.775
233.8,1658.877
234.0,2348.774
234.2,1922.36
234.4,1692.554
234.6,2153.066
234.8,2026.628
235.0,2005.09
235.2,2120.858
235.4,2287.687
235.6,1557.313
235.8,2011.357
236.0,2176.932
236.2,1910.457
236.4,1762.611
236.6,2243.396
236.8,2162.678
237.0,1707.692
237.2,2447.492
237.4,2490.572
237.6,1798.378
237.8,1741.335
238.0,2479.643
238.2,2025.103
238.4,2179.924
238.6,2026.273
238.8,2097.13
239.0,2303.467
239.2,2009.386
239.4,1706.746
239.6,2379.021
239.8,1906.942
240.0,1843.763
240.2,2416.577
240.4,1901.155
240.6,1712.993
240.8,2503.324
241.0,2186.956
241.2,1673.15
241.4,2352.243
241.6,1727.78
241.8,2377.073
242.0,2114.782
242.2,1615.82
242.4,2234.194
242.6,1981.57
242.8,2139.265
243.0,1771.753
243.2,2210.391
243.4,2524.589
243.6,1759.374
243.8,2285.929
244.0,2366.092
244.2,1898.808
244.4,1975.144
244.6,2231.698
244.8,2048.489
245.0,2732.983
245.2,1643.192
245.4,2460.6
245.6,2676.207
245.8,1844.951
246.0,2007.002
246.2,2582.081
246.4,2248.319
246.6,1755.852
246.8,2572.221
247.0,2282.993
247.2,1937.501
247.4,2420.987
247.6,2297.313
247.8,1880.701
248.0,2490.018
248.2,1840.478
248.4,2404.587
248.6,2409.762
248.8,1592.531
249.0,2264.793
249.2,2133.341
249.4,1808.08
249.6,1749.015
249.8,2637.309
250.0,1949.503
250.2,2222.502
250.4,2638.675
250.6,2055.702
250.8,2348.26
251.0,2524.586
251.2,1851.586
251.4,2357.561
251.6,2635.015
251.8,1648.398
252.0,2358.536
252.2,2704.549
252.4,2237.075
252.6,1895.642
252.8,2762.483
253.0,2567.134
253.2,1906.235
253.4,2449.107
253.6,3002.713
253.8,2161.113
254.0,2049.122
254.2,2451.357
254.4,2302.276
254.6,2060.159
254.8,2205.657
255.0,2685.262
255.2,2152.547
255.4,2356.596
255.6,2129.619
255.8,2681.849
256.0,1987.848
256.2,2055.879
256.4,3291.868
256.6,1973.288
256.8,2257.27
257.0,2479.378
257.2,2475.963
257.4,2302.743
257.6,2008.762
257.8,2516.14
258.0,2081.84
258.2,2504.555
258.4,2979.588
258.6,2036.257
258.8,2299.723
259.0,3145.751
259.2,2031.193
259.4,2213.379
259.6,2869.031
259.8,2528.931
260.0,2005.094
260.2,2806.399
260.4,2071.129
260.6,2499.423
260.8,3140.025
261.0,2014.161
261.2,2126.221
261.4,3023.851
261.6,2625.356
261.8,1911.996
262.0,2785.973
262.2,2431.582
262.4,2500.253
262.6,2733.474
262.8,1900.172
263.0,2738.873
263.2,2548.857
263.4,2055.83
263.6,2234.741
263.8,3267.24
264.0,2188.497
264.2,2016.307
264.4,2871.117
264.6,2814.297
264.8,2103.949
265.0,2391.441
265.2,1972.726
265.4,2657.967
265.6,3481.235
265.8,2413.084
266.0,2092.886
266.2,2931.547
266.4,2915.986
266.6,2252.078
266.8,3006.67
267.0,2346.229
267.2,2200.558
267.4,3110.697
267.6,2406.356
267.8,1966.021
268.0,2815.193
268.2,2510.84
268.4,2219.036
268.6,2558.799
268.8,3030.158
269.0,2082.524
269.2,2367.554
269.4,3145.647
269.6,2078.117
269.8,2125.826
270.0,2673.047
270.2,2114.771
270.4,2534.702
270.6,2188.54
270.8,2549.63
271.0,2089.123
271.2,2591.621
271.4,3069.187
271.6,2030.147
271.8,2715.945
272.0,2381.309
272.2,2045.209
272.4,2849.346
272.6,2261.667
272.8,2047.643
273.0,2971.278
273.2,2557.801
273.4,2219.01
273.6,2469.033
273.8,2599.382
274.0,2202.183
274.2,2302.384
274.4,3353.333
274.6,2527.666
274.8,2397.065
275.0,2423.708
275.2,2432.419
275.4,2720.075
275.6,3096.399
275.8,2481.524
276.0,2772.63
276.2,2891.409
276.4,2645.241
276.6,3370.059
276.8,2015.107
277.0,2759.133
277.2,3059.412
277.4,2060.054
277.6,2453.228
277.8,3081.897
278.0,2266.22
278.2,2677.815
278.4,2076.864
278.6,2429.695
278.8,2851.855
279.0,2428.768
279.2,2086.286
279.4,2039.689
279.6,2967.884
279.8,2204.107
280.0,2326.554
280.2,2345.034
280.4,2126.383
280.6,2503.979
280.8,2586.814
281.0,2033.557
281.2,2237.26
281.4,2617.862
281.6,2140.572
281.8,2126.906
282.0,2980.905
282.2,2424.744
282.4,2450.934
282.6,2353.009
282.8,2123.249
283.0,2519.929
283.2,2708.5
283.4,2347.907
283.6,1968.434
283.8,2504.842
284.0,2376.751
284.2,2041.365
284.4,2223.754
284.6,2441.693
284.8,2085.195
285.0,2110.268
285.2,2014.948
285.4,2103.501
285.6,1781.537
285.8,2056.001
286.0,2212.968
286.2,1923.242
286.4,1803.515
286.6,2075.299
286.8,2074.208
287.0,1736.051
287.2,2186.127
287.4,2248.432
287.6,1785.631
287.8,1944.847
288.0,1871.641
288.2,1831.671
288.4,2267.589
288.6,1679.856
288.8,2014.915
289.0,1757.803
289.2,1829.679
289.4,1824.077
289.6,1640.968
289.8,1564.007
290.0,1822.381
290.2,1721.821
290.4,1693.366
290.6,1689.153
290.8,1706.828
291.0,1801.325
291.2,1692.688
291.4,1616.608
291.6,1668.164
291.8,1769.481
292.0,1468.59
292.2,1520.779
292.4,1552.447
292.6,1454.04
292.8,1425.924
293.0,1357.193
293.2,1324.857
293.4,1372.879
293.6,1281.243
293.8,1247.55
294.0,1306.794
294.2,1079.679
294.4,1278.576
294.6,1218.756
294.8,1156.664
295.0,1078.525
295.2,1062.846
295.4,1149.057
295.6,1004.636
295.8,1064.56
296.0,966.8875
296.2,823.0282
296.4,947.1009
296.6,948.5215999999999
296.8,811.1936999999999
297.0,790.9766999999999
297.2,759.7096
297.4,871.0384
297.6,736.1213
297.8,751.4081
298.0,814.8469
298.2,670.9469
298.4,737.3826
298.6,688.1655999999999
298.8,658.3537
299.0,660.8243
299.2,585.9344
299.4,663.5271
299.6,624.3948
