s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 9.8000154E+001, 5.9004242E+001, 5.0562652E+001, 4.2681212E+001, 4.1100089E+001, 3.8829692E+001, 1.7192043E+001, 1.5071199E+001, 1.4520786E+001, 1.1887999E+001, 1.1309328E+001, 5.3453491E+000, 5.8399692E+000, 6.2073101E+000, 5.4585634E+000, 4.3541090E+000, 1.8973173E+000, 2.8105844E+000, 3.9032441E+000, 3.0990277E+000, 2.2652566E+000
 9.8500249E+001, 7.1060704E+001, 6.4069559E+001, 4.5724536E+001, 4.7210711E+001, 4.7478037E+001, 1.5439353E+001, 1.4025290E+001, 1.5316559E+001, 1.2946997E+001, 1.0080342E+001, 4.9045405E+000, 5.1854964E+000, 6.1484140E+000, 5.1775886E+000, 3.9590888E+000, 2.1635576E+000, 2.8996020E+000, 3.4177074E+000, 2.4425353E+000, 2.0512094E+000
 9.9000093E+001, 7.7755001E+001, 5.6922726E+001, 4.4056604E+001, 4.4929216E+001, 4.6419050E+001, 1.8942126E+001, 1.5618625E+001, 1.3240030E+001, 1.1046227E+001, 9.6958782E+000, 4.9028662E+000, 6.9747325E+000, 5.9428264E+000, 5.3491813E+000, 4.2836933E+000, 2.0517111E+000, 3.1008465E+000, 3.8262845E+000, 3.3194610E+000, 2.4073455E+000
 9.9500093E+001, 7.4116516E+001, 6.1177999E+001, 4.0232285E+001, 4.1516275E+001, 4.3643087E+001, 1.8953694E+001, 1.6514595E+001, 1.4384707E+001, 1.2355026E+001, 1.1116692E+001, 4.5187672E+000, 6.3715653E+000, 6.7913381E+000, 6.1411795E+000, 5.2191155E+000, 2.2302796E+000, 3.6221381E+000, 4.2565132E+000, 3.3930055E+000, 2.7937070E+000
 1.0000011E+002, 6.7915037E+001, 5.7610481E+001, 4.8717361E+001, 5.0668796E+001, 4.9130718E+001, 1.7033690E+001, 1.5367104E+001, 1.4103217E+001, 1.4077860E+001, 1.1354678E+001, 4.8213783E+000, 5.7900093E+000, 5.7130668E+000, 6.4213619E+000, 4.7525062E+000, 1.7882813E+000, 2.3175737E+000, 3.3585555E+000, 3.6815375E+000, 2.7793428E+000
 1.0050017E+002, 6.8812236E+001, 5.6583904E+001, 4.1549461E+001, 4.3533844E+001, 4.2657322E+001, 1.7948933E+001, 1.4723977E+001, 1.3813068E+001, 1.2956529E+001, 1.1030786E+001, 4.2008981E+000, 6.5653114E+000, 5.7467177E+000, 5.0582148E+000, 4.4048833E+000, 2.3070989E+000, 2.9399324E+000, 3.2470664E+000, 2.9330516E+000, 2.7017574E+000
 1.0100054E+002, 7.6059142E+001, 5.5241720E+001, 4.2316793E+001, 4.3940666E+001, 4.1630909E+001, 2.0773757E+001, 1.5690789E+001, 1.5258508E+001, 1.3154136E+001, 1.1297762E+001, 5.8470556E+000, 6.1233086E+000, 7.9916789E+000, 5.6706321E+000, 4.2896104E+000, 2.8888575E+000, 3.4604621E+000, 4.9436306E+000, 3.8777549E+000, 2.5819245E+000
 1.0150033E+002, 6.6400265E+001, 6.4071329E+001, 4.1634884E+001, 4.6694166E+001, 4.8412130E+001, 1.5186542E+001, 1.4046197E+001, 1.2845418E+001, 1.2120412E+001, 9.8244556E+000, 5.6583470E+000, 6.6327767E+000, 5.8532631E+000, 4.8233797E+000, 4.2471011E+000, 3.0985834E+000, 3.4087929E+000, 3.0353675E+000, 2.6391463E+000, 2.4783995E+000
 1.0200037E+002, 5.4917197E+001, 5.3742312E+001, 4.3293015E+001, 4.2393346E+001, 3.6951840E+001, 1.8126955E+001, 1.7209610E+001, 1.4982701E+001, 1.1949112E+001, 1.0817636E+001, 4.9936587E+000, 6.6041434E+000, 6.6912139E+000, 5.8169803E+000, 5.1770842E+000, 2.4546597E+000, 3.6223115E+000, 3.9335637E+000, 4.1499358E+000, 3.1799324E+000
 1.0250040E+002, 6.9228503E+001, 6.4817413E+001, 4.5675691E+001, 5.0004360E+001, 4.5448467E+001, 1.5765819E+001, 1.6432561E+001, 1.6306402E+001, 1.7396334E+001, 1.2829780E+001, 4.8273319E+000, 6.2873406E+000, 7.7247490E+000, 5.9480190E+000, 4.8261813E+000, 1.6553410E+000, 2.7655470E+000, 4.0309249E+000, 3.0306136E+000, 2.9024075E+000
 1.0300014E+002, 7.0985640E+001, 5.5099518E+001, 4.2837796E+001, 3.7885544E+001, 3.7675921E+001, 1.6705799E+001, 1.5931027E+001, 1.2960428E+001, 1.1848457E+001, 1.1654846E+001, 4.5300219E+000, 6.9243210E+000, 6.7417152E+000, 5.2638825E+000, 4.9879463E+000, 2.2489038E+000, 3.7013447E+000, 4.2413702E+000, 3.2776994E+000, 2.8046982E+000
 1.0350049E+002, 6.3060381E+001, 5.1684541E+001, 4.2531365E+001, 5.1360530E+001, 4.7283826E+001, 2.1206637E+001, 1.7029659E+001, 1.6008987E+001, 1.3715676E+001, 1.0940754E+001, 4.6506759E+000, 6.2894211E+000, 7.2294934E+000, 5.6742618E+000, 4.3972950E+000, 1.8651794E+000, 2.6951986E+000, 3.9731217E+000, 2.9746837E+000, 2.4544172E+000
 1.0400048E+002, 6.0555060E+001, 5.0149926E+001, 4.5128508E+001, 4.2131135E+001, 3.9938068E+001, 1.3248011E+001, 1.4294743E+001, 1.4294979E+001, 1.2308967E+001, 1.0658212E+001, 4.1417576E+000, 6.0880224E+000, 5.9723118E+000, 6.1183426E+000, 4.7765814E+000, 1.9046742E+000, 2.2415479E+000, 3.4351749E+000, 3.6452874E+000, 2.8160817E+000
 1.0450059E+002, 7.4691522E+001, 6.4005997E+001, 4.3160914E+001, 4.0410501E+001, 3.5845897E+001, 1.8894157E+001, 1.6062814E+001, 1.3683739E+001, 1.2478768E+001, 1.1214411E+001, 3.7336684E+000, 6.0074869E+000, 6.9982458E+000, 5.5937457E+000, 4.2389630E+000, 1.8317700E+000, 2.6046766E+000, 3.9851719E+000, 3.2251288E+000, 2.6935511E+000
 1.0500034E+002, 6.7283338E+001, 5.7172747E+001, 4.5134818E+001, 4.9674905E+001, 4.9983838E+001, 1.7630271E+001, 1.3847588E+001, 1.3414103E+001, 1.2478728E+001, 1.1714094E+001, 4.4836412E+000, 5.8904013E+000, 6.7323270E+000, 5.2883238E+000, 3.8243839E+000, 2.3544690E+000, 3.1081200E+000, 3.5740497E+000, 2.2837583E+000, 1.7042937E+000
 1.0550045E+002, 5.9861222E+001, 6.0635672E+001, 3.9984770E+001, 4.0989491E+001, 5.4698721E+001, 1.5347594E+001, 1.5579207E+001, 1.2855398E+001, 1.1653864E+001, 1.2422470E+001, 3.9051369E+000, 5.4114471E+000, 6.1686614E+000, 5.3554717E+000, 5.1035697E+000, 1.7859460E+000, 2.3749951E+000, 3.7249413E+000, 3.1818224E+000, 2.8552578E+000
 1.0600062E+002, 6.9210693E+001, 4.9614095E+001, 4.2482783E+001, 4.0017573E+001, 5.5786840E+001, 1.7203553E+001, 1.6901897E+001, 1.3944877E+001, 1.1552359E+001, 1.1860340E+001, 4.8202150E+000, 5.9722413E+000, 6.7635789E+000, 5.3940130E+000, 5.3010129E+000, 2.2768020E+000, 3.2591924E+000, 4.0079981E+000, 3.2964940E+000, 2.6897419E+000
 1.0650006E+002, 6.5303002E+001, 5.5525342E+001, 4.7472062E+001, 4.2570619E+001, 4.0448419E+001, 1.6807148E+001, 1.5480093E+001, 1.5256995E+001, 1.3654337E+001, 1.1765231E+001, 4.6736273E+000, 7.1306840E+000, 6.5410826E+000, 5.2454160E+000, 4.2386186E+000, 1.6685630E+000, 3.0787603E+000, 4.0147182E+000, 3.3296740E+000, 2.1296032E+000
 1.0700056E+002, 8.3298735E+001, 7.3108463E+001, 4.3935922E+001, 3.9451940E+001, 3.8441199E+001, 1.8258694E+001, 1.7354602E+001, 1.5434281E+001, 1.1600375E+001, 1.0278840E+001, 5.0594421E+000, 5.7674568E+000, 7.0927495E+000, 5.3583085E+000, 4.6420896E+000, 2.3799241E+000, 2.8512243E+000, 4.5399003E+000, 3.5091566E+000, 2.6869886E+000
 1.0750020E+002, 8.2781787E+001, 6.2187615E+001, 4.3483058E+001, 5.1387949E+001, 4.7639200E+001, 1.5902424E+001, 1.4076562E+001, 1.3540685E+001, 1.1508087E+001, 1.1203957E+001, 4.7435298E+000, 5.2231822E+000, 5.9346474E+000, 5.0109970E+000, 3.7421879E+000, 1.6597706E+000, 2.7153598E+000, 3.6340076E+000, 2.9123867E+000, 1.9411532E+000
 1.0800011E+002, 6.5282518E+001, 4.7259756E+001, 4.1917340E+001, 3.7429781E+001, 4.1766350E+001, 1.8069136E+001, 1.5013169E+001, 1.5012140E+001, 1.1551607E+001, 1.1110111E+001, 4.1317688E+000, 5.4341062E+000, 6.8766334E+000, 5.0539924E+000, 4.5139863E+000, 1.7586934E+000, 2.2927043E+000, 3.9804025E+000, 3.5439915E+000, 2.6761334E+000
 1.0850053E+002, 6.6384738E+001, 5.2256320E+001, 5.0264137E+001, 3.9954631E+001, 4.1789063E+001, 1.4393125E+001, 1.4617502E+001, 1.2484179E+001, 1.1174170E+001, 9.6183070E+000, 4.5276618E+000, 6.1263745E+000, 5.4129491E+000, 4.8371172E+000, 4.0083656E+000, 2.8280181E+000, 3.1315101E+000, 3.1208559E+000, 2.6659198E+000, 2.2416069E+000
 1.0900014E+002, 6.6124522E+001, 5.3827820E+001, 6.6359715E+001, 4.4827660E+001, 4.3028167E+001, 1.9649745E+001, 1.9070198E+001, 2.2780022E+001, 1.5997074E+001, 1.2603506E+001, 6.3428087E+000, 7.1206182E+000, 9.2452547E+000, 8.0857225E+000, 5.6689996E+000, 2.7147686E+000, 3.6618426E+000, 4.3938964E+000, 4.3167222E+000, 3.1477543E+000
 1.0950029E+002, 5.5523522E+001, 6.0811740E+001, 5.4923816E+001, 4.9618804E+001, 3.9439005E+001, 1.3678068E+001, 1.7117109E+001, 1.8221461E+001, 1.4842844E+001, 9.9912561E+000, 4.3227313E+000, 6.1278496E+000, 6.8184262E+000, 4.8334057E+000, 4.1156501E+000, 2.6679096E+000, 3.1413588E+000, 3.5436423E+000, 2.6275655E+000, 2.4300994E+000
 1.1000000E+002, 4.8289410E+001, 5.0558959E+001, 4.9441677E+001, 3.9701031E+001, 3.7454322E+001, 1.5251166E+001, 1.6008225E+001, 1.6575215E+001, 1.2421413E+001, 1.1322829E+001, 3.6164324E+000, 6.4404636E+000, 8.5397298E+000, 6.5087067E+000, 5.3701178E+000, 1.8676847E+000, 2.9457807E+000, 4.7736371E+000, 3.3101774E+000, 2.3043137E+000
 1.1050057E+002, 4.7619843E+001, 5.0202953E+001, 6.0264164E+001, 4.7676379E+001, 4.1855417E+001, 1.3709987E+001, 1.4947623E+001, 2.0921298E+001, 1.6150924E+001, 1.0547507E+001, 5.2484499E+000, 6.0675051E+000, 9.2271810E+000, 9.0206037E+000, 4.7307282E+000, 1.6986934E+000, 2.9124677E+000, 4.9197767E+000, 4.4212397E+000, 2.7850483E+000
 1.1100046E+002, 5.5280546E+001, 5.6744698E+001, 5.2119668E+001, 5.1593245E+001, 5.4975723E+001, 1.3170171E+001, 1.4791727E+001, 1.7184805E+001, 1.2546913E+001, 1.0872470E+001, 4.7838258E+000, 6.0049567E+000, 7.1253445E+000, 5.5842667E+000, 3.8092422E+000, 2.2200217E+000, 3.6306147E+000, 3.8562130E+000, 3.2529979E+000, 2.2835947E+000
 1.1150064E+002, 5.3252803E+001, 4.9741524E+001, 5.8333045E+001, 4.3741158E+001, 3.7566460E+001, 1.2182227E+001, 1.3784294E+001, 1.4304653E+001, 1.1235753E+001, 1.0620728E+001, 4.2472913E+000, 6.1709751E+000, 6.3491917E+000, 5.0791661E+000, 4.2994789E+000, 2.3881566E+000, 3.4318329E+000, 3.9375786E+000, 3.1139629E+000, 2.2883914E+000
 1.1200027E+002, 6.0399861E+001, 4.5071886E+001, 4.0695658E+001, 4.2933319E+001, 5.2522799E+001, 1.5615288E+001, 1.4349029E+001, 1.3994042E+001, 1.2640577E+001, 1.1678080E+001, 4.1057580E+000, 6.3598957E+000, 7.2807480E+000, 5.0300805E+000, 4.5383317E+000, 2.1672595E+000, 3.1644172E+000, 3.1157279E+000, 2.0037218E+000, 1.5827402E+000
 1.1250044E+002, 5.3708433E+001, 4.3702790E+001, 4.6736087E+001, 5.0262641E+001, 6.0087576E+001, 1.4554605E+001, 1.3185906E+001, 1.2986881E+001, 1.3009195E+001, 1.2850106E+001, 4.4450135E+000, 5.9525483E+000, 6.0258241E+000, 5.2076641E+000, 4.5223900E+000, 1.8896673E+000, 3.2220331E+000, 3.1824115E+000, 2.6882378E+000, 2.0924267E+000
 1.1300025E+002, 6.0476125E+001, 4.4128891E+001, 4.8816161E+001, 5.3690661E+001, 6.4453489E+001, 1.3086546E+001, 1.5054681E+001, 1.4466870E+001, 1.4543976E+001, 1.7005602E+001, 5.4372486E+000, 6.8380455E+000, 6.6830286E+000, 6.0944851E+000, 5.8492227E+000, 2.7940892E+000, 3.1544101E+000, 3.9295921E+000, 3.7625347E+000, 3.2130083E+000
 1.1350041E+002, 5.6027840E+001, 4.5798357E+001, 5.8579191E+001, 5.2353080E+001, 6.9678839E+001, 1.2903913E+001, 1.3440389E+001, 1.7473276E+001, 1.6193550E+001, 1.4112214E+001, 4.4909155E+000, 6.2510976E+000, 8.2651946E+000, 5.4315057E+000, 4.3330723E+000, 2.2887065E+000, 3.6013464E+000, 3.8684945E+000, 2.8547180E+000, 2.2222250E+000
 1.1400049E+002, 4.6944541E+001, 4.4841075E+001, 5.5562731E+001, 4.4725645E+001, 5.1594749E+001, 1.2586084E+001, 1.4433735E+001, 1.6413770E+001, 1.5685066E+001, 1.7997426E+001, 4.8624236E+000, 6.7676873E+000, 7.6680995E+000, 5.8269617E+000, 4.8692755E+000, 2.9100997E+000, 4.0411546E+000, 4.7538289E+000, 2.8580640E+000, 1.9054902E+000
 1.1450026E+002, 4.3799810E+001, 4.1534893E+001, 7.0431959E+001, 4.3545273E+001, 4.7494371E+001, 1.3813314E+001, 1.4799597E+001, 1.9955473E+001, 1.4672532E+001, 1.2995637E+001, 5.9319763E+000, 6.9965897E+000, 8.8717818E+000, 7.3167249E+000, 5.7491084E+000, 3.0888416E+000, 3.5676672E+000, 5.1038451E+000, 3.8991235E+000, 2.7690050E+000
 1.1500062E+002, 5.0779339E+001, 5.0435689E+001, 5.6528165E+001, 4.4635266E+001, 4.7470041E+001, 1.0799627E+001, 1.1592174E+001, 1.5675208E+001, 1.2910413E+001, 1.1482142E+001, 4.4362208E+000, 5.8661791E+000, 6.4509766E+000, 5.2124279E+000, 4.0727239E+000, 2.6828173E+000, 3.5913636E+000, 3.4535665E+000, 2.9342289E+000, 2.3779378E+000
 1.1550006E+002, 7.7767622E+001, 6.0022043E+001, 4.3558223E+001, 4.2606139E+001, 5.7255018E+001, 1.4868493E+001, 1.5376084E+001, 1.4456236E+001, 1.3307967E+001, 1.5153562E+001, 4.3768167E+000, 5.4944240E+000, 7.2185826E+000, 6.3067740E+000, 4.9229332E+000, 2.3002928E+000, 3.1162899E+000, 4.2227519E+000, 3.6129326E+000, 2.6456017E+000
 1.1600019E+002, 6.5052262E+001, 4.8482164E+001, 5.8520796E+001, 4.0431367E+001, 5.2388311E+001, 1.5101236E+001, 1.5028933E+001, 1.7755166E+001, 1.2864078E+001, 1.2671368E+001, 5.5705263E+000, 5.6876689E+000, 6.9738528E+000, 5.7622515E+000, 4.7367060E+000, 2.4243609E+000, 2.8784830E+000, 3.5143982E+000, 2.7733784E+000, 2.3983661E+000
 1.1650001E+002, 5.3265564E+001, 4.0864013E+001, 5.4043010E+001, 3.7501891E+001, 3.8029645E+001, 1.4182330E+001, 1.5050749E+001, 1.8113625E+001, 1.3023072E+001, 1.2912338E+001, 4.7244758E+000, 5.7731748E+000, 8.4094450E+000, 6.0481051E+000, 4.1639469E+000, 2.3056457E+000, 3.1636391E+000, 4.7317125E+000, 3.0527930E+000, 2.0117340E+000
 1.1700012E+002, 5.2339970E+001, 4.5008150E+001, 5.5254396E+001, 4.6420837E+001, 4.7377431E+001, 1.2661062E+001, 1.3459836E+001, 1.4164777E+001, 1.2027041E+001, 1.0936549E+001, 4.5015540E+000, 5.7976854E+000, 6.4435135E+000, 5.6704822E+000, 4.4345984E+000, 2.1450155E+000, 3.1521999E+000, 3.7150760E+000, 3.3194288E+000, 2.5509940E+000
 1.1750044E+002, 6.3787271E+001, 4.9524803E+001, 4.4318658E+001, 4.4225570E+001, 5.2769235E+001, 1.3177131E+001, 1.3476798E+001, 1.2879190E+001, 1.3465797E+001, 1.4840529E+001, 4.2585894E+000, 6.7502312E+000, 6.6727330E+000, 5.6864115E+000, 5.1764400E+000, 1.8256755E+000, 3.0961826E+000, 3.9198361E+000, 3.0943421E+000, 2.1849599E+000
 1.1800033E+002, 5.0636098E+001, 5.0317700E+001, 6.4487929E+001, 4.3325737E+001, 5.3432655E+001, 1.3680145E+001, 1.5695908E+001, 1.7168937E+001, 1.2417900E+001, 1.2773289E+001, 5.0846093E+000, 5.9263245E+000, 6.8611031E+000, 5.8002893E+000, 4.9775854E+000, 2.5089157E+000, 3.3913303E+000, 3.1916522E+000, 3.2230956E+000, 3.0660665E+000
 1.1850011E+002, 6.7440874E+001, 4.4600499E+001, 4.1556827E+001, 4.5442234E+001, 5.1508409E+001, 1.7048714E+001, 1.6701340E+001, 1.4374418E+001, 1.2316119E+001, 1.3699367E+001, 5.7557276E+000, 7.6919708E+000, 6.8893950E+000, 5.4933164E+000, 4.0724020E+000, 3.6395652E+000, 4.0394317E+000, 3.9414455E+000, 2.2390787E+000, 2.0488518E+000
 1.1900029E+002, 6.5435727E+001, 5.4109515E+001, 4.9035388E+001, 4.6332063E+001, 5.9762308E+001, 1.7311032E+001, 1.7166809E+001, 1.6459528E+001, 1.5721779E+001, 1.4622287E+001, 5.0017513E+000, 8.1552592E+000, 7.5177164E+000, 6.9602504E+000, 5.3917208E+000, 2.5966350E+000, 3.4568433E+000, 4.1964130E+000, 3.4071225E+000, 2.5330287E+000
 1.1950055E+002, 5.0858298E+001, 4.5252071E+001, 5.2173631E+001, 4.6160968E+001, 5.2217769E+001, 1.3914956E+001, 1.4132528E+001, 1.5640172E+001, 1.5076245E+001, 1.4508439E+001, 4.6410842E+000, 5.6922457E+000, 7.0630941E+000, 5.2084038E+000, 5.1106201E+000, 2.0387885E+000, 3.2033231E+000, 3.7991541E+000, 2.9590730E+000, 2.2405050E+000
 1.2000014E+002, 5.5166101E+001, 5.2236565E+001, 6.1475873E+001, 4.2299375E+001, 5.0824420E+001, 1.4353525E+001, 1.5762541E+001, 1.9711515E+001, 1.4311740E+001, 1.2648131E+001, 5.4900421E+000, 6.2930012E+000, 8.9800236E+000, 5.5839860E+000, 4.2719844E+000, 2.6791943E+000, 3.8677963E+000, 4.9233009E+000, 3.4785841E+000, 2.2612593E+000
 1.2050043E+002, 5.1516551E+001, 4.3327156E+001, 5.8903362E+001, 4.4702727E+001, 6.9181425E+001, 1.2713052E+001, 1.2302823E+001, 1.5781820E+001, 1.2357769E+001, 1.2139151E+001, 3.7921533E+000, 4.9827964E+000, 6.3919116E+000, 5.3169433E+000, 4.0295152E+000, 1.7949099E+000, 2.2786206E+000, 3.1775220E+000, 2.6810448E+000, 2.3992330E+000
 1.2100063E+002, 4.9598973E+001, 4.2183857E+001, 4.2816195E+001, 4.4422534E+001, 5.0120649E+001, 1.5773139E+001, 1.4379679E+001, 1.5356368E+001, 1.2795735E+001, 1.2188788E+001, 4.2379039E+000, 6.6215990E+000, 7.3858465E+000, 5.9595397E+000, 5.3171765E+000, 2.0141907E+000, 4.0200917E+000, 4.6325819E+000, 3.6006625E+000, 2.6773742E+000
 1.2150034E+002, 7.0173699E+001, 5.2678031E+001, 6.3955976E+001, 5.0704082E+001, 5.3854978E+001, 1.8471766E+001, 1.5302452E+001, 1.9530327E+001, 1.3254100E+001, 1.2242864E+001, 5.8808997E+000, 6.5848789E+000, 7.2834295E+000, 6.0784845E+000, 5.3020766E+000, 2.8442774E+000, 3.5272521E+000, 3.8933137E+000, 2.7960092E+000, 2.3165863E+000
 1.2200026E+002, 6.5952800E+001, 5.2538280E+001, 5.3054937E+001, 4.0779406E+001, 4.0975406E+001, 1.4171583E+001, 1.4779924E+001, 1.4627428E+001, 1.2085512E+001, 1.1476693E+001, 4.9066010E+000, 5.9659711E+000, 7.4278030E+000, 5.6839766E+000, 5.0170688E+000, 2.0108138E+000, 2.9184011E+000, 3.9349367E+000, 3.1753874E+000, 2.6793098E+000
 1.2250063E+002, 5.7434591E+001, 4.6372498E+001, 5.2994060E+001, 3.8590877E+001, 4.7770097E+001, 1.8581636E+001, 1.6217646E+001, 1.3963994E+001, 1.3366977E+001, 1.3559073E+001, 5.7760189E+000, 7.3173652E+000, 6.9281227E+000, 5.8465641E+000, 4.9177362E+000, 2.8110825E+000, 4.1732745E+000, 3.7640113E+000, 2.9919417E+000, 2.4688745E+000
