s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
 7.0400296E+001, 4.5824663E+001, 4.2489559E+001, 4.1236507E+001, 3.7578751E+001, 4.3270192E+001, 2.2354393E+001, 1.0731959E+001, 9.4498836E+000, 1.0068369E+001, 1.0859958E+001, 3.6471668E+001, 2.7649639E+001, 1.0531289E+001, 5.8921645E+000, 4.5842225E+000, 5.3716844E+000, 6.7609356E+000, 2.0390048E+001, 1.1556928E+001, 6.4325830E+000, 3.7726466E+000, 2.8506508E+000, 2.7848220E+000, 3.8562342E+000, 6.7139206E+000, 4.9501868E+000, 3.0391248E+000, 1.9206316E+000, 1.3291718E+000, 1.1639032E+000, 1.5102307E+000, 3.8935641E+001, 4.1952907E+001, 3.4325984E+001, 2.3588531E+001, 1.9032963E+001, 1.2878023E+001, 7.9365855E+000, 4.3858685E+001, 3.4415242E+001, 2.5724044E+001, 2.0471365E+001, 1.3791627E+001, 7.2253825E+000, 4.1421543E+000, 3.4290957E+001, 1.5434162E+001, 1.1295030E+001, 9.7125941E+000, 7.7292032E+000, 5.3039583E+000, 3.2878205E+000, 9.0737152E+000, 7.0021046E+000, 4.1480908E+000, 2.1517375E+000, 1.7773131E+000, 1.7552576E+000, 1.8551995E+000, 1.2689555E+000, 1.3149348E+000, 1.1256200E+000, 9.1513625E-001, 7.0974540E-001, 5.3693405E-001, 1.1005333E+000, 7.5892338E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0456345E-001, 1.1996877E-005, 3.8820557E-003, 6.3348910E-005, 1.3567501E-002, 6.7768168E+001, 5.6000000E-001, 5.7658396E-001, 6.6495552E-006
 7.0600700E+001, 4.3497071E+001, 4.0331615E+001, 4.1458641E+001, 2.8100039E+001, 3.3780832E+001, 3.8823741E+001, 2.9826869E+001, 1.9923041E+001, 9.6176898E+000, 3.3827142E+000, 1.9630521E+001, 1.7130763E+001, 2.1914802E+001, 1.7873163E+001, 1.3084518E+001, 6.8750330E+000, 2.0835593E+000, 1.1755945E+001, 8.4922272E+000, 1.0959560E+001, 1.0248910E+001, 7.8045177E+000, 3.9621262E+000, 1.5028284E+000, 6.2439363E+000, 3.9493599E+000, 3.8507491E+000, 3.2781698E+000, 2.2911743E+000, 1.6406561E+000, 9.6229681E-001, 3.6768586E+001, 3.4641916E+001, 3.7875179E+001, 2.8927640E+001, 2.5143773E+001, 1.3631805E+001, 4.5466497E+000, 3.6518434E+001, 2.8136413E+001, 1.9468101E+001, 1.8249163E+001, 1.9912825E+001, 1.6672292E+001, 6.3442156E+000, 3.1989514E+001, 1.1549591E+001, 9.0027296E+000, 1.0550583E+001, 1.2560003E+001, 1.5053885E+001, 9.7264565E+000, 7.7244287E+000, 4.3236870E+000, 3.9446584E+000, 3.5952502E+000, 3.0510866E+000, 4.3738171E+000, 5.6499169E+000, 1.1966450E+000, 1.2863347E+000, 1.1991558E+000, 1.0222010E+000, 8.1025982E-001, 6.0139295E-001, 1.0761627E+000, 8.4981357E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0522131E-001, 1.0294306E-005, 3.4120611E-003, 5.4172027E-005, 1.3037529E-002, 6.0683427E+001, 5.6000000E-001, 5.8698941E-001, 5.8117401E-006
 7.0801105E+001, 4.4129191E+001, 4.0918180E+001, 4.1729271E+001, 4.3949733E+001, 1.8473089E+001, 1.3448436E+001, 1.1518034E+001, 1.2283105E+001, 1.4703316E+001, 1.3720463E+001, 4.4276687E+001, 1.3314999E+001, 7.8217183E+000, 5.8667193E+000, 6.6517882E+000, 9.7052189E+000, 9.8879872E+000, 3.5505568E+001, 9.5204566E+000, 4.6817983E+000, 3.6069510E+000, 4.0437119E+000, 6.1935669E+000, 5.6422701E+000, 1.1377700E+001, 5.2665342E+000, 2.5678265E+000, 1.7614161E+000, 1.4072081E+000, 1.6899500E+000, 2.1317001E+000, 4.6424391E+001, 2.6336919E+001, 2.1649499E+001, 1.5281857E+001, 9.8536653E+000, 1.1082814E+001, 1.1711450E+001, 4.9668800E+001, 3.2137167E+001, 1.5429744E+001, 5.9411465E+000, 4.4334585E+000, 5.8091538E+000, 9.6223361E+000, 4.7799906E+001, 2.9981498E+001, 9.7526815E+000, 2.9203029E+000, 3.0006333E+000, 3.5962515E+000, 7.2869866E+000, 1.3979625E+001, 1.3226866E+001, 4.9491975E+000, 1.6491952E+000, 1.7553788E+000, 1.5854113E+000, 3.5860341E+000, 1.3703876E+000, 1.3470082E+000, 1.1148352E+000, 9.0829507E-001, 7.3219302E-001, 5.8529470E-001, 1.1276966E+000, 7.5288180E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0501187E-001, 1.0861774E-005, 3.5636055E-003, 5.7267928E-005, 1.3204699E-002, 6.3858200E+001, 5.6000000E-001, 5.8195744E-001, 6.0785750E-006
 7.1001509E+001, 3.8935695E+001, 3.6105393E+001, 3.8969643E+001, 4.0459210E+001, 4.0461091E+001, 2.8079683E+001, 1.0410810E+001, 6.7277911E+000, 5.2953774E+000, 3.5847670E+000, 3.2016522E+001, 2.8929920E+001, 2.1646718E+001, 7.9437356E+000, 4.7972873E+000, 3.6980892E+000, 2.4190123E+000, 1.6514039E+001, 1.7181774E+001, 1.5116361E+001, 5.2881822E+000, 3.2011709E+000, 2.2333176E+000, 1.5676807E+000, 6.3419181E+000, 8.0896419E+000, 6.2619550E+000, 3.0924707E+000, 1.7997604E+000, 1.4182085E+000, 8.2729518E-001, 3.9080245E+001, 4.2550007E+001, 2.8296013E+001, 9.5764417E+000, 5.0601767E+000, 3.6750175E+000, 3.3199027E+000, 3.8276570E+001, 3.8034535E+001, 3.0849757E+001, 1.1162832E+001, 4.8367734E+000, 3.1222914E+000, 1.7535224E+000, 2.5754161E+001, 2.5235665E+001, 3.2224925E+001, 1.2977916E+001, 5.1587746E+000, 2.3765264E+000, 1.5432548E+000, 7.8426582E+000, 1.1382786E+001, 2.4755454E+001, 2.1294732E+001, 1.0820391E+001, 3.8295373E+000, 1.2790760E+000, 1.4231715E+000, 1.5749280E+000, 1.3981147E+000, 1.0825064E+000, 7.8771051E-001, 5.5629330E-001, 1.3214124E+000, 9.0086976E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0572074E-001, 9.1250450E-006, 3.0645337E-003, 4.8050244E-005, 1.2626960E-002, 5.5932484E+001, 5.6000000E-001, 5.9571362E-001, 5.2301769E-006
 7.1201914E+001, 3.7259933E+001, 3.4552069E+001, 3.7785141E+001, 3.6295151E+001, 3.4814159E+001, 1.9968155E+001, 1.9078665E+001, 1.5208433E+001, 1.1196976E+001, 6.6065262E+000, 3.1063818E+001, 1.4839100E+001, 9.4601641E+000, 1.1808203E+001, 1.1114293E+001, 9.1297056E+000, 6.4171854E+000, 1.9464112E+001, 8.6296048E+000, 5.9865360E+000, 7.4563184E+000, 6.2331135E+000, 5.6653165E+000, 4.8251523E+000, 6.9230706E+000, 4.2232460E+000, 3.3009856E+000, 4.2304071E+000, 2.5400252E+000, 1.4912662E+000, 1.5995055E+000, 3.7172342E+001, 3.8212594E+001, 2.5363271E+001, 1.6503454E+001, 1.1093512E+001, 8.8937549E+000, 6.4968029E+000, 4.0265110E+001, 2.8013058E+001, 1.1734800E+001, 9.4784650E+000, 7.5103448E+000, 6.2861752E+000, 4.6789015E+000, 3.7608501E+001, 1.9811234E+001, 6.5839471E+000, 7.5251107E+000, 5.8412444E+000, 4.7403106E+000, 3.1852998E+000, 1.1625966E+001, 5.5144649E+000, 3.1228249E+000, 7.1737092E+000, 5.4877638E+000, 5.0526755E+000, 3.6463075E+000, 1.2388444E+000, 1.2721852E+000, 1.1241889E+000, 9.3687883E-001, 7.1958694E-001, 5.3005880E-001, 1.0640834E+000, 7.7700382E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0582713E-001, 8.8575933E-006, 2.9891202E-003, 4.6620225E-005, 1.2540627E-002, 5.6137737E+001, 5.6000000E-001, 5.9560308E-001, 5.0763509E-006
 7.1400014E+001, 3.4005287E+001, 3.1535394E+001, 4.2197439E+001, 4.1670469E+001, 4.1414529E+001, 2.2338061E+001, 1.3678356E+001, 1.2668848E+001, 1.1443740E+001, 7.5640997E+000, 3.7495745E+001, 2.0023986E+001, 1.0355698E+001, 7.4150678E+000, 6.9091046E+000, 7.7248940E+000, 6.3537393E+000, 2.2842705E+001, 1.0515581E+001, 6.8775138E+000, 4.6690959E+000, 4.0981366E+000, 4.2814016E+000, 3.9254532E+000, 7.1537853E+000, 4.8595020E+000, 3.5985866E+000, 2.6772461E+000, 2.4211038E+000, 2.1223098E+000, 1.3989769E+000, 3.7208118E+001, 4.0982810E+001, 3.3785333E+001, 2.3305440E+001, 1.6085490E+001, 8.9826725E+000, 5.0798582E+000, 3.8619949E+001, 3.7023512E+001, 3.3779904E+001, 2.4247997E+001, 9.3269025E+000, 3.9952480E+000, 3.6018452E+000, 3.3599042E+001, 2.3606248E+001, 2.6566934E+001, 1.6398848E+001, 4.5555388E+000, 2.8044700E+000, 2.8135089E+000, 9.3493579E+000, 7.2884676E+000, 8.1958836E+000, 6.3417637E+000, 2.4070974E+000, 1.5142360E+000, 1.3683209E+000, 1.3043443E+000, 1.3785111E+000, 1.2125055E+000, 9.7608579E-001, 7.4610321E-001, 5.5163919E-001, 1.1544797E+000, 8.1027519E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0618811E-001, 7.9753386E-006, 2.7351384E-003, 4.1940976E-005, 1.2245976E-002, 5.2346637E+001, 5.6000000E-001, 6.0246174E-001, 4.6246281E-006
 7.1600419E+001, 4.3935055E+001, 4.0742468E+001, 3.9799225E+001, 3.7633544E+001, 4.3162798E+001, 3.3871450E+001, 2.1018012E+001, 1.3300114E+001, 1.2394875E+001, 1.1786454E+001, 3.5170254E+001, 2.2069144E+001, 1.3394339E+001, 7.4408425E+000, 6.1697740E+000, 6.5074558E+000, 7.4409405E+000, 2.2004911E+001, 1.0489310E+001, 7.2638363E+000, 4.9726824E+000, 3.6052930E+000, 4.1900427E+000, 4.9464320E+000, 6.7386158E+000, 4.4714287E+000, 3.0823938E+000, 2.2519754E+000, 1.8895063E+000, 2.0314715E+000, 2.3098622E+000, 3.6824709E+001, 3.9565038E+001, 3.4843105E+001, 2.4245529E+001, 2.0438822E+001, 1.6331322E+001, 1.1987961E+001, 3.7054615E+001, 3.5521121E+001, 1.8298964E+001, 1.5956618E+001, 1.8048862E+001, 1.3687658E+001, 8.8526660E+000, 3.3275088E+001, 1.6274355E+001, 8.6159916E+000, 1.0682527E+001, 1.3655394E+001, 1.0853680E+001, 7.4596151E+000, 9.2043686E+000, 5.0977519E+000, 3.7224122E+000, 4.7946331E+000, 7.3439696E+000, 6.8399423E+000, 5.8529116E+000, 1.2682432E+000, 1.3395227E+000, 1.2018692E+000, 1.0263605E+000, 8.3088930E-001, 6.4261033E-001, 1.1213641E+000, 8.5298636E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0507117E-001, 1.0984635E-005, 3.5420390E-003, 5.8334835E-005, 1.3139343E-002, 6.3319131E+001, 5.6000000E-001, 5.8293307E-001, 6.1579198E-006
 7.1800823E+001, 4.3117396E+001, 3.9985463E+001, 3.8963083E+001, 3.6291739E+001, 3.4079472E+001, 2.9626776E+001, 2.4762881E+001, 2.0368527E+001, 1.4343049E+001, 9.2737512E+000, 3.5061325E+001, 1.8910340E+001, 1.2377259E+001, 1.0820726E+001, 9.1163023E+000, 7.5349015E+000, 4.5685321E+000, 2.1123568E+001, 1.1422464E+001, 6.6120826E+000, 6.1798454E+000, 5.3950646E+000, 4.6815597E+000, 3.1174028E+000, 6.1685259E+000, 4.2908488E+000, 2.9283195E+000, 2.4811274E+000, 1.8437493E+000, 1.7101879E+000, 1.4001085E+000, 3.8373299E+001, 3.3365765E+001, 3.4416587E+001, 3.0391308E+001, 2.6130811E+001, 1.9437117E+001, 1.0729994E+001, 3.8093456E+001, 2.5750564E+001, 2.1241145E+001, 1.6282652E+001, 1.2272579E+001, 1.2147427E+001, 8.2481623E+000, 3.4623999E+001, 1.5990611E+001, 1.1049650E+001, 7.3646442E+000, 5.4081405E+000, 7.0600572E+000, 7.5063404E+000, 1.0689256E+001, 4.3121793E+000, 3.2580802E+000, 2.6671030E+000, 2.4617089E+000, 2.9074861E+000, 4.1383922E+000, 1.2321080E+000, 1.2871141E+000, 1.1653763E+000, 9.8880833E-001, 7.9466742E-001, 6.0578548E-001, 1.0768592E+000, 8.2110133E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0520458E-001, 1.0695766E-005, 3.4509709E-003, 5.6860436E-005, 1.3028230E-002, 6.0933997E+001, 5.6000000E-001, 5.8692397E-001, 6.0376443E-006
 7.2001228E+001, 4.6090439E+001, 4.2735257E+001, 4.3108332E+001, 2.8730173E+001, 3.0415512E+001, 3.0649540E+001, 2.4792598E+001, 1.2753988E+001, 8.6767904E+000, 9.2709158E+000, 2.3233517E+001, 1.8370823E+001, 1.7727566E+001, 1.4037815E+001, 6.0350042E+000, 4.3613517E+000, 5.7127727E+000, 1.4508862E+001, 1.1215591E+001, 9.9677897E+000, 8.4103227E+000, 4.9284689E+000, 2.7943603E+000, 3.5828172E+000, 7.1577769E+000, 4.9840274E+000, 3.6857527E+000, 2.9401881E+000, 1.6831838E+000, 1.0550363E+000, 1.7107665E+000, 3.6968225E+001, 3.5676461E+001, 3.7442765E+001, 3.0859926E+001, 1.9537359E+001, 1.2114625E+001, 1.1035135E+001, 3.7852825E+001, 3.6018710E+001, 2.7782272E+001, 1.7185594E+001, 1.0633210E+001, 7.2551028E+000, 6.4660680E+000, 3.8004125E+001, 2.5559673E+001, 1.5183073E+001, 9.8884606E+000, 7.0219980E+000, 4.3530892E+000, 3.7006197E+000, 8.8603259E+000, 5.9085258E+000, 4.2046434E+000, 3.1804580E+000, 2.1031637E+000, 1.3737749E+000, 1.8827092E+000, 1.2516303E+000, 1.3220920E+000, 1.1874692E+000, 9.7496309E-001, 7.5689134E-001, 5.7781039E-001, 1.1066316E+000, 8.0941994E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0504296E-001, 1.0794386E-005, 3.5423795E-003, 5.6923842E-005, 1.3178819E-002, 6.2383885E+001, 5.6000000E-001, 5.8347155E-001, 6.0567228E-006
 7.2201632E+001, 4.4597238E+001, 4.1353560E+001, 3.9897061E+001, 3.6630885E+001, 3.1873712E+001, 1.3313855E+001, 1.3517404E+001, 1.8041779E+001, 1.6009281E+001, 1.1208286E+001, 3.6354956E+001, 1.9525019E+001, 7.1639311E+000, 8.0444697E+000, 1.1672463E+001, 9.5566220E+000, 6.3430906E+000, 2.5525591E+001, 1.1084090E+001, 5.0326413E+000, 5.0250157E+000, 8.0558339E+000, 7.8056093E+000, 5.2888882E+000, 7.9115598E+000, 5.9415775E+000, 3.0392613E+000, 2.5415772E+000, 3.3748636E+000, 3.7940675E+000, 3.5813068E+000, 3.9434636E+001, 3.4915660E+001, 2.6706897E+001, 2.5126498E+001, 2.3356666E+001, 1.7965928E+001, 1.2884310E+001, 4.0999409E+001, 2.8618395E+001, 2.5430404E+001, 2.5717164E+001, 2.0033767E+001, 1.1802021E+001, 7.9578231E+000, 3.5234027E+001, 1.5206340E+001, 1.6351904E+001, 1.5094156E+001, 1.1306421E+001, 6.9939475E+000, 4.6450749E+000, 9.3302360E+000, 4.7774818E+000, 3.7405712E+000, 3.3408504E+000, 3.4491214E+000, 3.0835595E+000, 1.3433917E+000, 1.2385552E+000, 1.2851117E+000, 1.1594488E+000, 9.9934070E-001, 8.1013805E-001, 6.2230398E-001, 1.0752081E+000, 8.3031714E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0498269E-001, 1.1034420E-005, 3.5917603E-003, 5.8340751E-005, 1.3222030E-002, 6.3916450E+001, 5.6000000E-001, 5.8210624E-001, 6.1766364E-006
 7.2402036E+001, 4.3248215E+001, 4.0103445E+001, 4.2756802E+001, 3.7019823E+001, 4.3569535E+001, 3.7047021E+001, 1.8479951E+001, 9.1765505E+000, 4.9767779E+000, 4.1531218E+000, 3.3421727E+001, 2.8734414E+001, 2.7582663E+001, 9.1803337E+000, 4.4136227E+000, 2.7627165E+000, 2.5339071E+000, 1.7459498E+001, 1.5290387E+001, 2.1121090E+001, 9.0123216E+000, 3.0080788E+000, 1.9410006E+000, 2.0216073E+000, 6.6398410E+000, 6.1730935E+000, 9.1281620E+000, 8.3542113E+000, 2.3531297E+000, 1.1195958E+000, 1.3438306E+000, 4.3440881E+001, 4.4955334E+001, 3.9409609E+001, 2.0900036E+001, 1.5656725E+001, 9.6449478E+000, 7.1515072E+000, 4.2689309E+001, 3.6230437E+001, 2.1721256E+001, 1.3831898E+001, 1.5415086E+001, 1.1045643E+001, 8.1320840E+000, 3.7826362E+001, 1.7714347E+001, 1.0928349E+001, 8.2466748E+000, 1.0844322E+001, 9.7146052E+000, 6.8516489E+000, 8.8575245E+000, 5.6828395E+000, 4.6273120E+000, 3.4734619E+000, 3.4657005E+000, 3.8805275E+000, 3.6467223E+000, 1.3830209E+000, 1.4674731E+000, 1.2933220E+000, 1.0332425E+000, 7.8911153E-001, 5.8305465E-001, 1.2302047E+000, 8.5935979E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0521810E-001, 1.0455609E-005, 3.4258692E-003, 5.5265521E-005, 1.3030383E-002, 6.0710536E+001, 5.6000000E-001, 5.8709076E-001, 5.9038125E-006
 7.2600137E+001, 4.4915806E+001, 4.1650138E+001, 3.6218951E+001, 3.6456239E+001, 2.7036348E+001, 1.4218094E+001, 1.7518824E+001, 1.7385526E+001, 1.2576545E+001, 7.4374022E+000, 3.5799679E+001, 1.3198360E+001, 7.4226309E+000, 1.2391627E+001, 1.2711477E+001, 9.0050524E+000, 4.1253286E+000, 2.3463099E+001, 7.5856324E+000, 5.1200798E+000, 9.4927365E+000, 1.1029204E+001, 7.6753945E+000, 1.7045870E+000, 7.4643755E+000, 3.8540539E+000, 3.0358750E+000, 5.6382762E+000, 8.5001747E+000, 6.2484469E+000, 2.0591078E+000, 4.1184543E+001, 3.4115629E+001, 2.9134025E+001, 2.4798727E+001, 1.7285121E+001, 1.1692147E+001, 6.6452000E+000, 4.3183299E+001, 2.3449445E+001, 1.6448896E+001, 1.4023591E+001, 9.6688084E+000, 8.2062070E+000, 4.4661392E+000, 3.9744627E+001, 1.0756231E+001, 7.1202174E+000, 7.2699669E+000, 5.6683985E+000, 6.3463301E+000, 3.6529759E+000, 1.4484785E+001, 4.1399893E+000, 2.5691767E+000, 3.1052746E+000, 2.8444082E+000, 3.5650486E+000, 3.7197840E+000, 1.2387060E+000, 1.2625422E+000, 1.1393017E+000, 9.8274812E-001, 7.8220277E-001, 5.7641054E-001, 1.0559939E+000, 8.1662518E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0503633E-001, 1.1007637E-005, 3.5618740E-003, 5.8360452E-005, 1.3171689E-002, 6.2742780E+001, 5.6000000E-001, 5.8375043E-001, 6.1793019E-006
 7.2800542E+001, 3.5986414E+001, 3.3374604E+001, 4.0898969E+001, 3.3836817E+001, 4.7376185E+001, 3.5308305E+001, 1.6083173E+001, 6.2586383E+000, 4.7169159E+000, 4.6164831E+000, 3.3715649E+001, 2.8679674E+001, 2.3707699E+001, 1.1142187E+001, 3.6040404E+000, 2.5847001E+000, 3.1103946E+000, 2.0372244E+001, 1.3762399E+001, 1.2277357E+001, 5.9376220E+000, 2.3016325E+000, 1.8807025E+000, 2.4174691E+000, 6.9448522E+000, 6.1562934E+000, 4.6165500E+000, 2.5996899E+000, 1.5773097E+000, 1.5965583E+000, 2.4110691E+000, 4.2043718E+001, 4.4958676E+001, 3.8455569E+001, 2.2115133E+001, 1.1310124E+001, 7.2873723E+000, 6.4983628E+000, 4.3485782E+001, 4.4983676E+001, 2.7420044E+001, 1.7586231E+001, 7.2235223E+000, 3.8069638E+000, 3.6909706E+000, 3.7619141E+001, 2.4261122E+001, 1.2522771E+001, 8.8617811E+000, 2.7723581E+000, 1.8980419E+000, 2.2791997E+000, 1.1081909E+001, 8.8728785E+000, 4.7735231E+000, 2.8349358E+000, 1.3372376E+000, 1.0865442E+000, 9.9038698E-001, 1.3785994E+000, 1.4542069E+000, 1.2282767E+000, 9.5009828E-001, 7.0756957E-001, 5.1847564E-001, 1.2188880E+000, 7.8901947E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0601514E-001, 8.5730300E-006, 2.8700018E-003, 4.5382302E-005, 1.2376034E-002, 5.3433669E+001, 5.6000000E-001, 6.0040531E-001, 4.9535911E-006
 7.3000946E+001, 3.5621851E+001, 3.3038068E+001, 4.0860416E+001, 2.4267876E+001, 2.1806836E+001, 2.0361001E+001, 2.5688783E+001, 2.6109732E+001, 1.9698781E+001, 1.4580861E+001, 1.7961972E+001, 1.1223648E+001, 1.0064864E+001, 1.7571987E+001, 2.0009043E+001, 1.5372180E+001, 9.2597399E+000, 1.0635464E+001, 6.4073963E+000, 5.7565355E+000, 9.4345732E+000, 1.2038770E+001, 8.5631498E+000, 4.3649147E+000, 5.1245358E+000, 3.1406011E+000, 2.6787900E+000, 3.1252626E+000, 4.0168658E+000, 4.1980143E+000, 2.0355663E+000, 2.8114492E+001, 2.6558070E+001, 2.6719037E+001, 2.6245645E+001, 2.5806953E+001, 2.0023596E+001, 1.3848784E+001, 3.2021976E+001, 2.1881048E+001, 1.6607198E+001, 1.9494308E+001, 2.2004510E+001, 1.9940053E+001, 1.5882592E+001, 3.1180153E+001, 1.2288565E+001, 8.2160894E+000, 9.7590412E+000, 1.3360679E+001, 1.5239601E+001, 1.4205842E+001, 9.9469806E+000, 4.2764359E+000, 3.8298204E+000, 4.6048833E+000, 5.1879850E+000, 4.3937116E+000, 4.8188746E+000, 1.1326195E+000, 1.2151621E+000, 1.1927577E+000, 1.1118825E+000, 9.6224352E-001, 7.7489633E-001, 1.0156613E+000, 9.2661191E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0601138E-001, 8.6725474E-006, 2.8794488E-003, 4.6050172E-005, 1.2373355E-002, 5.3969705E+001, 5.6000000E-001, 5.9959835E-001, 5.0043452E-006
 7.3201447E+001, 6.4164051E+001, 5.9482581E+001, 4.5902876E+001, 3.6429113E+001, 2.5313874E+001, 2.1370205E+001, 1.3363381E+001, 1.0265524E+001, 8.0733906E+000, 6.6492235E+000, 3.0505835E+001, 1.4667054E+001, 1.1310100E+001, 5.7545042E+000, 4.3603662E+000, 3.7805489E+000, 4.1257399E+000, 2.4289971E+001, 9.3055494E+000, 8.2104868E+000, 4.1908967E+000, 2.7661746E+000, 2.4044946E+000, 3.1008228E+000, 1.1418112E+001, 4.7157936E+000, 3.2337593E+000, 2.0521276E+000, 1.4044171E+000, 1.8994732E+000, 2.0307399E+000, 3.7379360E+001, 3.1729971E+001, 2.9300670E+001, 2.3143435E+001, 1.8191815E+001, 1.3022299E+001, 9.7375706E+000, 4.7682307E+001, 3.8435347E+001, 2.8482392E+001, 1.9895842E+001, 1.1930120E+001, 8.1211103E+000, 7.0566038E+000, 4.1223888E+001, 2.5271707E+001, 1.8654749E+001, 1.1682025E+001, 5.7978262E+000, 4.1684834E+000, 4.5703512E+000, 1.0802249E+001, 9.0074412E+000, 6.9371569E+000, 4.7371719E+000, 2.9338740E+000, 1.9495005E+000, 2.5133661E+000, 1.3421033E+000, 1.3726567E+000, 1.1908380E+000, 9.7201426E-001, 7.6891670E-001, 6.0628968E-001, 1.1494386E+000, 8.0774406E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0205348E-001, 1.8786845E-005, 5.6973794E-003, 1.0037762E-004, 1.5565696E-002, 9.1365856E+001, 5.6000000E-001, 5.3972582E-001, 9.7288668E-006
 7.3400200E+001, 4.6311019E+001, 4.2937738E+001, 3.9926866E+001, 4.1863664E+001, 4.5138593E+001, 2.1584588E+001, 1.2862599E+001, 8.4179594E+000, 6.7103856E+000, 5.6019526E+000, 3.6870817E+001, 3.0566596E+001, 1.3848574E+001, 7.6647475E+000, 4.4750811E+000, 2.8080671E+000, 2.2879858E+000, 2.1272141E+001, 1.6853693E+001, 8.8996780E+000, 5.7709580E+000, 3.6559432E+000, 2.1319253E+000, 1.4924372E+000, 7.3247965E+000, 7.1350680E+000, 4.4786470E+000, 2.6281441E+000, 1.5916214E+000, 1.0929730E+000, 9.3289002E-001, 4.7237867E+001, 4.5507642E+001, 3.1275382E+001, 1.9778016E+001, 1.4116990E+001, 1.2464234E+001, 9.5457814E+000, 4.4132318E+001, 3.8943916E+001, 3.5137947E+001, 2.6511066E+001, 1.5965645E+001, 1.1453326E+001, 7.9741798E+000, 3.6400178E+001, 1.8555663E+001, 2.2917968E+001, 1.6500181E+001, 1.1506906E+001, 9.2170718E+000, 7.3081483E+000, 9.4244306E+000, 7.1422565E+000, 7.8536671E+000, 6.5342839E+000, 4.8048255E+000, 4.4674311E+000, 3.2705083E+000, 1.4260787E+000, 1.5137812E+000, 1.3023317E+000, 1.0404598E+000, 7.9556016E-001, 5.9041296E-001, 1.2692537E+000, 8.6594715E-001, 2.0954574E-001, 3.9011087E-004, 7.8257273E-001, 2.0755882E-001, 3.8641183E-004, 9.4820369E-003, 2.0490935E-001, 1.0991906E-005, 3.6266763E-003, 5.7771323E-005, 1.3295900E-002, 6.4154305E+001, 5.6000000E-001, 5.8091886E-001, 6.1399420E-006
