cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
-15.2240,-0.0003,-0.0001,-0.0001,0.0001,0.0038,-0.0002,-0.0001,-0.0001,0.0002,0.0051,-0.0003,-0.0001,-0.0001,0.0009,0.0016
-15.1800,-0.0002,0.0000,0.0001,0.0001,0.0037,-0.0002,-0.0000,0.0001,0.0002,0.0050,-0.0003,0.0000,0.0002,0.0007,0.0017
-15.1360,-0.0001,-0.0001,-0.0003,0.0001,0.0041,-0.0000,-0.0000,-0.0003,0.0002,0.0057,-0.0001,-0.0001,-0.0004,0.0008,0.0015
-15.0920,-0.0001,-0.0004,-0.0003,-0.0001,0.0040,-0.0001,-0.0004,-0.0003,-0.0000,0.0055,-0.0004,-0.0004,-0.0004,0.0005,0.0018
-15.0480,-0.0000,0.0000,-0.0004,-0.0001,0.0040,-0.0000,-0.0001,-0.0004,-0.0000,0.0057,-0.0001,-0.0000,-0.0005,0.0004,0.0018
-15.0040,-0.0003,-0.0003,-0.0000,-0.0003,0.0041,-0.0002,-0.0003,0.0000,-0.0002,0.0058,-0.0003,-0.0003,0.0000,0.0001,0.0018
-14.9600,-0.0003,-0.0001,-0.0004,-0.0001,0.0042,-0.0003,-0.0001,-0.0004,0.0001,0.0058,-0.0004,-0.0001,-0.0006,0.0006,0.0018
-14.9160,0.0000,-0.0000,-0.0004,0.0001,0.0040,0.0000,-0.0000,-0.0004,0.0003,0.0056,-0.0000,-0.0000,-0.0005,0.0007,0.0024
-14.8720,-0.0002,-0.0003,-0.0002,0.0002,0.0044,-0.0002,-0.0003,-0.0002,0.0005,0.0060,-0.0004,-0.0003,-0.0003,0.0009,0.0021
-14.8280,-0.0001,-0.0001,-0.0003,0.0002,0.0045,-0.0001,-0.0001,-0.0003,0.0006,0.0061,-0.0002,-0.0002,-0.0003,0.0010,0.0021
-14.7840,0.0000,-0.0002,-0.0004,-0.0001,0.0044,0.0000,-0.0002,-0.0003,0.0002,0.0059,-0.0001,-0.0002,-0.0003,0.0006,0.0020
-14.7400,-0.0001,0.0001,-0.0003,0.0000,0.0043,-0.0000,0.0001,-0.0004,0.0003,0.0057,-0.0002,0.0001,-0.0004,0.0008,0.0023
-14.6960,-0.0001,-0.0002,-0.0003,0.0001,0.0046,-0.0001,-0.0002,-0.0003,0.0004,0.0058,-0.0002,-0.0002,-0.0004,0.0008,0.0023
-14.6520,-0.0002,-0.0003,-0.0004,0.0003,0.0049,-0.0002,-0.0003,-0.0005,0.0007,0.0062,-0.0003,-0.0004,-0.0005,0.0010,0.0026
-14.6080,-0.0002,-0.0000,-0.0004,-0.0002,0.0048,-0.0002,-0.0001,-0.0003,0.0001,0.0059,-0.0004,-0.0000,-0.0004,0.0004,0.0023
-14.5640,-0.0001,-0.0002,-0.0001,0.0003,0.0051,-0.0001,-0.0002,-0.0001,0.0006,0.0064,-0.0002,-0.0002,-0.0001,0.0011,0.0026
-14.5200,-0.0003,0.0001,-0.0002,0.0001,0.0052,-0.0003,0.0001,-0.0002,0.0005,0.0063,-0.0004,0.0002,-0.0002,0.0009,0.0023
-14.4760,-0.0004,-0.0000,-0.0001,0.0004,0.0052,-0.0004,-0.0000,-0.0001,0.0009,0.0062,-0.0005,-0.0001,-0.0001,0.0013,0.0028
-14.4320,-0.0002,-0.0000,-0.0000,0.0006,0.0053,-0.0003,0.0000,0.0000,0.0010,0.0066,-0.0004,0.0000,-0.0000,0.0015,0.0027
-14.3880,-0.0001,-0.0001,-0.0003,0.0002,0.0052,-0.0001,-0.0002,-0.0003,0.0008,0.0066,-0.0002,-0.0002,-0.0003,0.0011,0.0029
-14.3440,-0.0000,-0.0004,-0.0003,-0.0004,0.0053,-0.0000,-0.0005,-0.0004,0.0001,0.0068,-0.0001,-0.0006,-0.0003,0.0004,0.0030
-14.3000,-0.0002,-0.0002,0.0000,0.0003,0.0054,-0.0002,-0.0001,0.0000,0.0009,0.0071,-0.0003,-0.0002,0.0000,0.0011,0.0029
-14.2560,-0.0003,-0.0001,-0.0003,0.0004,0.0057,-0.0003,-0.0001,-0.0002,0.0012,0.0074,-0.0004,-0.0002,-0.0004,0.0013,0.0030
-14.2120,-0.0000,0.0001,-0.0000,0.0000,0.0056,-0.0000,0.0001,0.0001,0.0008,0.0073,-0.0001,0.0001,0.0001,0.0007,0.0029
-14.1680,0.0001,-0.0002,-0.0002,0.0002,0.0058,0.0001,-0.0003,-0.0001,0.0010,0.0075,0.0001,-0.0003,-0.0001,0.0009,0.0031
-14.1240,-0.0002,-0.0001,0.0002,0.0002,0.0054,-0.0002,-0.0001,0.0002,0.0010,0.0071,-0.0004,-0.0001,0.0003,0.0006,0.0031
-14.0800,-0.0001,0.0001,-0.0005,0.0006,0.0054,-0.0001,0.0001,-0.0004,0.0015,0.0072,-0.0002,0.0001,-0.0006,0.0011,0.0034
-14.0360,-0.0000,-0.0001,-0.0003,0.0007,0.0055,-0.0001,-0.0002,-0.0002,0.0016,0.0074,-0.0002,-0.0001,-0.0003,0.0010,0.0036
-13.9920,0.0000,0.0002,-0.0003,0.0000,0.0054,0.0001,0.0002,-0.0003,0.0009,0.0076,-0.0001,0.0002,-0.0003,0.0003,0.0035
-13.9480,-0.0001,-0.0002,-0.0001,0.0005,0.0053,-0.0001,-0.0002,-0.0001,0.0014,0.0075,-0.0002,-0.0003,-0.0001,0.0008,0.0037
-13.9040,-0.0001,0.0001,0.0000,0.0006,0.0059,-0.0001,0.0001,0.0001,0.0015,0.0081,-0.0002,0.0002,0.0002,0.0010,0.0042
-13.8600,0.0000,-0.0001,-0.0005,0.0005,0.0058,0.0000,-0.0001,-0.0004,0.0013,0.0082,0.0000,-0.0000,-0.0004,0.0009,0.0038
-13.8160,-0.0001,-0.0003,-0.0003,0.0008,0.0060,-0.0001,-0.0003,-0.0003,0.0016,0.0083,-0.0003,-0.0004,-0.0003,0.0012,0.0038
-13.7720,-0.0002,0.0001,-0.0005,0.0004,0.0062,-0.0002,0.0001,-0.0003,0.0011,0.0084,-0.0003,0.0001,-0.0005,0.0008,0.0042
-13.7280,-0.0002,0.0000,-0.0004,0.0005,0.0058,-0.0003,-0.0000,-0.0003,0.0012,0.0079,-0.0006,0.0000,-0.0003,0.0011,0.0041
-13.6840,-0.0002,-0.0004,-0.0002,0.0006,0.0062,-0.0002,-0.0005,-0.0001,0.0014,0.0081,-0.0004,-0.0006,-0.0001,0.0015,0.0046
-13.6400,-0.0001,0.0003,-0.0002,0.0006,0.0065,-0.0001,0.0003,-0.0001,0.0013,0.0086,-0.0002,0.0003,-0.0001,0.0016,0.0048
-13.5960,-0.0000,-0.0002,-0.0001,0.0005,0.0064,-0.0000,-0.0002,0.0000,0.0010,0.0086,-0.0001,-0.0002,-0.0000,0.0014,0.0051
-13.5520,-0.0001,-0.0000,-0.0002,0.0008,0.0062,-0.0000,-0.0000,-0.0001,0.0012,0.0083,-0.0002,-0.0000,-0.0002,0.0017,0.0048
-13.5080,0.0000,0.0001,-0.0005,0.0010,0.0065,0.0000,0.0001,-0.0004,0.0014,0.0086,-0.0001,0.0001,-0.0005,0.0022,0.0051
-13.4640,-0.0002,0.0000,-0.0002,0.0007,0.0060,-0.0002,0.0001,-0.0002,0.0011,0.0083,-0.0004,-0.0000,-0.0001,0.0021,0.0054
-13.4200,-0.0001,-0.0002,-0.0005,0.0008,0.0063,-0.0001,-0.0003,-0.0004,0.0012,0.0086,-0.0002,-0.0003,-0.0004,0.0022,0.0052
-13.3760,0.0001,-0.0000,-0.0002,0.0014,0.0061,0.0001,0.0000,-0.0001,0.0019,0.0084,-0.0001,0.0000,-0.0002,0.0033,0.0051
-13.3320,-0.0001,0.0000,-0.0002,0.0004,0.0063,-0.0001,-0.0000,-0.0001,0.0009,0.0086,-0.0002,0.0000,-0.0001,0.0023,0.0054
-13.2880,-0.0000,-0.0001,-0.0000,0.0009,0.0061,-0.0001,-0.0001,0.0000,0.0015,0.0085,-0.0003,-0.0001,0.0000,0.0031,0.0054
-13.2440,-0.0001,-0.0004,-0.0000,0.0008,0.0069,-0.0001,-0.0004,-0.0001,0.0013,0.0096,-0.0001,-0.0004,-0.0000,0.0030,0.0062
-13.2000,-0.0002,-0.0000,-0.0003,0.0004,0.0065,-0.0002,0.0000,-0.0003,0.0011,0.0092,-0.0004,-0.0001,-0.0004,0.0027,0.0068
-13.1560,-0.0001,0.0000,0.0001,0.0011,0.0063,-0.0001,0.0000,0.0002,0.0020,0.0091,0.0001,0.0001,0.0002,0.0037,0.0065
-13.1120,0.0001,0.0000,0.0001,0.0007,0.0067,0.0002,0.0001,0.0001,0.0015,0.0097,-0.0001,-0.0000,0.0002,0.0032,0.0064
-13.0680,-0.0001,-0.0001,-0.0001,0.0009,0.0066,-0.0003,-0.0001,-0.0000,0.0018,0.0096,-0.0002,-0.0001,-0.0000,0.0035,0.0062
-13.0240,-0.0001,-0.0002,-0.0000,0.0009,0.0067,-0.0001,-0.0002,0.0000,0.0019,0.0098,-0.0001,-0.0002,0.0001,0.0037,0.0065
-12.9800,-0.0000,-0.0000,-0.0001,0.0009,0.0067,-0.0000,-0.0000,0.0000,0.0018,0.0099,-0.0000,-0.0000,0.0000,0.0037,0.0068
-12.9360,-0.0000,0.0000,-0.0005,0.0007,0.0067,-0.0000,0.0000,-0.0005,0.0017,0.0097,-0.0001,0.0001,-0.0006,0.0038,0.0067
-12.8920,0.0000,-0.0004,0.0002,0.0012,0.0070,0.0001,-0.0004,0.0002,0.0021,0.0101,-0.0001,-0.0005,0.0003,0.0048,0.0073
-12.8480,-0.0002,0.0000,-0.0002,0.0009,0.0069,-0.0002,-0.0000,-0.0002,0.0018,0.0099,-0.0003,-0.0000,-0.0001,0.0047,0.0069
-12.8040,0.0001,-0.0001,0.0000,0.0012,0.0068,0.0001,-0.0001,0.0000,0.0021,0.0097,-0.0000,-0.0001,0.0001,0.0052,0.0071
-12.7600,-0.0002,-0.0003,-0.0000,0.0010,0.0069,-0.0002,-0.0004,0.0001,0.0020,0.0098,-0.0003,-0.0003,0.0001,0.0051,0.0072
-12.7160,-0.0003,-0.0001,-0.0002,0.0005,0.0071,-0.0003,-0.0001,-0.0001,0.0017,0.0099,-0.0006,-0.0000,-0.0001,0.0046,0.0077
-12.6720,-0.0000,-0.0001,-0.0002,0.0009,0.0076,-0.0001,-0.0001,-0.0001,0.0023,0.0108,-0.0001,-0.0001,-0.0001,0.0053,0.0078
-12.6280,-0.0001,-0.0002,-0.0004,0.0008,0.0077,-0.0001,-0.0003,-0.0003,0.0023,0.0110,-0.0002,-0.0004,-0.0003,0.0051,0.0080
-12.5840,0.0000,-0.0000,-0.0001,0.0008,0.0078,-0.0000,-0.0000,0.0000,0.0026,0.0112,-0.0000,-0.0001,0.0000,0.0052,0.0083
-12.5400,-0.0001,-0.0002,-0.0002,0.0004,0.0076,-0.0001,-0.0003,-0.0002,0.0023,0.0111,-0.0001,-0.0003,-0.0001,0.0049,0.0085
-12.4960,-0.0002,0.0001,-0.0003,0.0011,0.0078,-0.0002,0.0001,-0.0001,0.0033,0.0116,-0.0004,0.0002,-0.0001,0.0058,0.0083
-12.4520,-0.0003,-0.0002,-0.0000,0.0007,0.0079,-0.0002,-0.0001,0.0001,0.0028,0.0117,-0.0004,-0.0001,0.0001,0.0052,0.0085
-12.4080,-0.0003,-0.0001,0.0000,0.0008,0.0076,-0.0002,-0.0001,0.0002,0.0029,0.0115,-0.0004,-0.0001,0.0002,0.0053,0.0083
-12.3640,-0.0008,0.0000,-0.0003,0.0007,0.0077,-0.0007,0.0001,0.0000,0.0027,0.0116,-0.0010,0.0000,-0.0001,0.0053,0.0087
-12.3200,-0.0002,-0.0001,-0.0001,0.0011,0.0078,-0.0002,-0.0001,0.0002,0.0029,0.0117,-0.0002,-0.0001,0.0000,0.0056,0.0087
-12.2760,-0.0003,-0.0001,-0.0004,0.0013,0.0079,-0.0003,-0.0001,-0.0001,0.0031,0.0120,-0.0005,-0.0001,-0.0003,0.0059,0.0084
-12.2320,-0.0003,-0.0002,0.0000,0.0013,0.0080,-0.0003,-0.0002,0.0005,0.0031,0.0121,-0.0003,-0.0001,0.0005,0.0057,0.0086
-12.1880,0.0001,0.0001,-0.0001,0.0018,0.0077,0.0001,0.0001,0.0001,0.0034,0.0118,0.0001,0.0001,-0.0000,0.0065,0.0087
-12.1440,-0.0001,-0.0003,-0.0003,0.0021,0.0082,-0.0001,-0.0002,0.0000,0.0033,0.0127,-0.0003,-0.0003,-0.0001,0.0068,0.0087
-12.1000,0.0000,0.0001,-0.0003,0.0017,0.0081,0.0000,0.0001,0.0001,0.0027,0.0124,-0.0000,0.0001,0.0001,0.0065,0.0081
-12.0560,-0.0001,0.0000,-0.0002,0.0021,0.0080,-0.0002,0.0001,0.0002,0.0030,0.0125,-0.0004,0.0001,0.0000,0.0071,0.0087
-12.0120,-0.0002,-0.0001,0.0002,0.0029,0.0072,-0.0002,-0.0002,0.0008,0.0037,0.0124,-0.0003,-0.0002,0.0004,0.0080,0.0088
-11.9680,0.0001,-0.0000,0.0001,0.0019,0.0086,0.0001,-0.0000,0.0007,0.0031,0.0134,-0.0000,0.0000,0.0005,0.0074,0.0089
-11.9240,0.0001,-0.0001,0.0001,0.0019,0.0075,0.0000,-0.0001,0.0007,0.0033,0.0118,-0.0001,-0.0001,0.0006,0.0078,0.0090
-11.8800,-0.0003,-0.0002,0.0000,0.0016,0.0079,-0.0003,-0.0002,0.0006,0.0031,0.0127,-0.0005,-0.0002,0.0004,0.0075,0.0084
-11.8360,-0.0001,0.0003,0.0000,0.0021,0.0082,-0.0001,0.0004,0.0006,0.0038,0.0133,-0.0004,0.0005,0.0005,0.0079,0.0088
-11.7920,0.0001,-0.0001,-0.0003,0.0023,0.0084,0.0000,-0.0002,0.0002,0.0042,0.0137,0.0000,-0.0001,0.0002,0.0084,0.0089
-11.7480,-0.0002,-0.0001,-0.0002,0.0028,0.0080,-0.0002,-0.0001,0.0003,0.0049,0.0132,-0.0003,-0.0001,0.0004,0.0092,0.0095
-11.7040,-0.0002,-0.0000,-0.0001,0.0025,0.0079,-0.0002,0.0000,0.0004,0.0047,0.0132,-0.0003,0.0000,0.0005,0.0090,0.0101
-11.6600,-0.0005,-0.0002,-0.0000,0.0021,0.0083,-0.0004,-0.0001,0.0004,0.0047,0.0135,-0.0006,-0.0001,0.0008,0.0088,0.0107
-11.6160,-0.0002,-0.0002,0.0001,0.0023,0.0083,-0.0001,-0.0001,0.0004,0.0052,0.0138,-0.0002,-0.0001,0.0009,0.0092,0.0104
-11.5720,-0.0000,0.0000,-0.0001,0.0020,0.0084,-0.0000,0.0001,0.0004,0.0053,0.0138,-0.0001,-0.0000,0.0008,0.0092,0.0110
-11.5280,-0.0004,0.0000,0.0002,0.0023,0.0089,-0.0003,0.0001,0.0005,0.0056,0.0150,-0.0004,0.0002,0.0011,0.0093,0.0112
-11.4840,-0.0001,-0.0002,0.0002,0.0023,0.0087,-0.0001,-0.0002,0.0005,0.0056,0.0151,-0.0003,-0.0002,0.0012,0.0091,0.0112
-11.4400,-0.0001,-0.0001,0.0001,0.0025,0.0088,-0.0001,-0.0001,0.0004,0.0057,0.0151,-0.0002,-0.0001,0.0012,0.0096,0.0114
-11.3960,-0.0000,0.0001,-0.0002,0.0024,0.0090,-0.0004,0.0002,0.0001,0.0055,0.0157,-0.0004,0.0002,0.0007,0.0093,0.0117
-11.3520,-0.0004,-0.0000,0.0004,0.0027,0.0088,-0.0004,0.0001,0.0007,0.0058,0.0152,-0.0004,0.0001,0.0014,0.0097,0.0119
-11.3080,-0.0000,0.0001,-0.0000,0.0032,0.0092,0.0000,0.0002,0.0002,0.0063,0.0159,0.0000,0.0002,0.0008,0.0102,0.0121
-11.2640,-0.0001,-0.0005,0.0000,0.0026,0.0096,0.0003,-0.0005,0.0003,0.0061,0.0162,0.0002,-0.0005,0.0013,0.0096,0.0127
-11.2200,0.0002,-0.0004,0.0000,0.0025,0.0095,0.0001,-0.0003,0.0002,0.0063,0.0161,-0.0000,-0.0003,0.0015,0.0098,0.0126
-11.1760,-0.0001,-0.0001,-0.0001,0.0034,0.0096,-0.0001,-0.0000,0.0001,0.0076,0.0163,-0.0002,0.0001,0.0020,0.0111,0.0134
-11.1320,-0.0002,0.0002,-0.0001,0.0029,0.0099,-0.0002,0.0002,-0.0000,0.0073,0.0165,-0.0003,0.0003,0.0022,0.0106,0.0129
-11.0880,-0.0003,0.0001,-0.0002,0.0033,0.0095,-0.0003,0.0001,0.0000,0.0081,0.0164,-0.0004,0.0002,0.0023,0.0114,0.0131
-11.0440,-0.0002,0.0000,0.0003,0.0028,0.0104,-0.0002,0.0000,0.0006,0.0075,0.0169,-0.0004,0.0001,0.0034,0.0106,0.0131
-11.0000,-0.0002,-0.0001,0.0001,0.0029,0.0098,-0.0001,-0.0001,0.0005,0.0076,0.0161,-0.0003,0.0001,0.0036,0.0107,0.0129
-10.9560,0.0000,-0.0001,0.0000,0.0034,0.0100,0.0000,-0.0001,0.0005,0.0082,0.0160,-0.0000,-0.0001,0.0040,0.0117,0.0138
-10.9120,-0.0000,0.0000,0.0000,0.0038,0.0107,-0.0000,0.0001,0.0007,0.0084,0.0169,-0.0001,0.0001,0.0040,0.0122,0.0142
-10.8680,-0.0004,0.0002,0.0001,0.0023,0.0106,-0.0003,0.0003,0.0011,0.0068,0.0164,-0.0006,0.0003,0.0043,0.0108,0.0146
-10.8240,-0.0002,-0.0002,0.0001,0.0036,0.0100,-0.0002,-0.0001,0.0013,0.0084,0.0159,-0.0003,-0.0000,0.0043,0.0124,0.0140
-10.7800,-0.0002,-0.0002,0.0002,0.0038,0.0109,-0.0002,-0.0002,0.0014,0.0087,0.0170,-0.0003,-0.0001,0.0047,0.0127,0.0151
-10.7360,-0.0004,0.0000,-0.0001,0.0039,0.0107,-0.0004,0.0001,0.0010,0.0089,0.0166,-0.0004,0.0002,0.0046,0.0131,0.0142
-10.6920,-0.0002,0.0002,0.0001,0.0041,0.0107,-0.0002,0.0003,0.0011,0.0093,0.0172,-0.0003,0.0003,0.0054,0.0138,0.0137
-10.6480,-0.0004,0.0000,0.0001,0.0045,0.0109,-0.0004,0.0002,0.0011,0.0098,0.0177,-0.0005,0.0002,0.0059,0.0145,0.0140
-10.6040,-0.0002,-0.0000,0.0003,0.0045,0.0112,-0.0002,0.0000,0.0010,0.0098,0.0184,-0.0003,0.0001,0.0063,0.0148,0.0142
-10.5600,-0.0002,-0.0002,0.0000,0.0043,0.0111,-0.0002,-0.0002,0.0010,0.0094,0.0184,-0.0002,-0.0001,0.0071,0.0147,0.0139
-10.5160,-0.0001,-0.0002,-0.0001,0.0039,0.0109,-0.0001,-0.0002,0.0010,0.0090,0.0184,-0.0002,-0.0002,0.0070,0.0143,0.0137
-10.4720,-0.0002,0.0001,0.0002,0.0047,0.0112,-0.0002,0.0000,0.0015,0.0100,0.0186,-0.0001,0.0002,0.0075,0.0157,0.0147
-10.4280,-0.0008,-0.0000,0.0003,0.0048,0.0113,-0.0006,-0.0001,0.0018,0.0101,0.0190,-0.0011,0.0001,0.0078,0.0156,0.0143
-10.3840,-0.0004,-0.0000,-0.0003,0.0048,0.0112,-0.0004,-0.0000,0.0015,0.0102,0.0187,-0.0005,0.0001,0.0068,0.0153,0.0153
-10.3400,0.0001,-0.0002,0.0000,0.0050,0.0112,0.0001,-0.0002,0.0021,0.0108,0.0184,-0.0000,-0.0001,0.0072,0.0157,0.0150
-10.2960,-0.0005,0.0002,0.0004,0.0051,0.0108,-0.0005,0.0002,0.0027,0.0109,0.0180,-0.0006,0.0004,0.0076,0.0154,0.0151
-10.2520,-0.0002,-0.0002,0.0004,0.0051,0.0109,-0.0002,-0.0002,0.0029,0.0112,0.0179,-0.0004,-0.0001,0.0079,0.0156,0.0154
-10.2080,-0.0002,-0.0002,0.0001,0.0048,0.0108,-0.0002,-0.0001,0.0030,0.0111,0.0181,-0.0004,0.0000,0.0081,0.0155,0.0157
-10.1640,-0.0005,-0.0001,0.0001,0.0051,0.0111,-0.0005,-0.0000,0.0030,0.0116,0.0183,-0.0006,0.0002,0.0081,0.0162,0.0154
-10.1200,-0.0004,0.0002,0.0001,0.0049,0.0117,-0.0004,0.0003,0.0031,0.0113,0.0191,-0.0007,0.0004,0.0080,0.0162,0.0163
-10.0760,-0.0001,-0.0001,0.0002,0.0045,0.0116,-0.0000,-0.0000,0.0031,0.0111,0.0187,-0.0002,0.0001,0.0081,0.0158,0.0162
-10.0320,-0.0004,0.0001,-0.0001,0.0056,0.0119,-0.0004,0.0001,0.0027,0.0125,0.0193,-0.0005,0.0004,0.0078,0.0177,0.0177
-9.9880,0.0000,0.0001,0.0000,0.0046,0.0119,0.0001,0.0002,0.0032,0.0120,0.0192,0.0000,0.0004,0.0080,0.0175,0.0177
-9.9440,-0.0002,0.0001,0.0003,0.0057,0.0119,-0.0002,0.0002,0.0038,0.0128,0.0191,-0.0002,0.0005,0.0083,0.0188,0.0183
-9.9000,0.0000,-0.0001,0.0002,0.0054,0.0117,0.0000,-0.0000,0.0041,0.0123,0.0192,0.0000,0.0003,0.0081,0.0181,0.0183
-9.8560,-0.0005,0.0002,0.0005,0.0062,0.0122,-0.0004,0.0003,0.0050,0.0131,0.0199,-0.0006,0.0006,0.0083,0.0190,0.0183
-9.8120,-0.0003,-0.0000,-0.0001,0.0056,0.0125,-0.0003,0.0001,0.0049,0.0127,0.0208,-0.0005,0.0003,0.0071,0.0182,0.0182
-9.7680,-0.0002,0.0000,0.0010,0.0063,0.0126,-0.0001,0.0002,0.0064,0.0140,0.0209,-0.0001,0.0006,0.0080,0.0195,0.0189
-9.7240,-0.0002,0.0001,0.0006,0.0064,0.0126,-0.0003,0.0002,0.0065,0.0146,0.0214,-0.0003,0.0006,0.0073,0.0203,0.0186
-9.6800,-0.0001,0.0001,0.0002,0.0063,0.0134,-0.0002,0.0002,0.0064,0.0146,0.0228,-0.0003,0.0007,0.0066,0.0203,0.0180
-9.6360,0.0000,0.0001,0.0005,0.0063,0.0133,0.0001,0.0003,0.0070,0.0146,0.0231,-0.0000,0.0008,0.0069,0.0204,0.0183
-9.5920,-0.0004,-0.0001,0.0006,0.0062,0.0131,-0.0004,-0.0001,0.0073,0.0145,0.0231,-0.0007,0.0006,0.0071,0.0203,0.0194
-9.5480,-0.0003,0.0000,0.0010,0.0064,0.0132,-0.0002,0.0000,0.0080,0.0149,0.0233,-0.0003,0.0009,0.0077,0.0209,0.0194
-9.5040,0.0000,-0.0002,0.0012,0.0067,0.0136,0.0001,-0.0001,0.0083,0.0156,0.0240,0.0001,0.0007,0.0086,0.0218,0.0193
-9.4600,-0.0005,0.0001,0.0012,0.0064,0.0140,-0.0005,0.0002,0.0083,0.0155,0.0248,-0.0007,0.0009,0.0090,0.0225,0.0189
-9.4160,0.0001,0.0001,0.0010,0.0062,0.0150,0.0000,0.0002,0.0081,0.0159,0.0263,0.0001,0.0011,0.0098,0.0235,0.0195
-9.3720,-0.0001,0.0001,0.0013,0.0059,0.0144,-0.0001,0.0003,0.0080,0.0159,0.0259,-0.0003,0.0013,0.0103,0.0242,0.0191
-9.3280,-0.0000,0.0001,0.0016,0.0068,0.0143,-0.0000,0.0002,0.0083,0.0170,0.0261,0.0000,0.0014,0.0112,0.0255,0.0187
-9.2840,-0.0002,0.0001,0.0015,0.0066,0.0141,-0.0001,0.0002,0.0082,0.0170,0.0265,-0.0003,0.0017,0.0117,0.0251,0.0184
-9.2400,-0.0003,-0.0003,0.0021,0.0071,0.0139,-0.0003,-0.0002,0.0088,0.0171,0.0264,-0.0004,0.0014,0.0129,0.0248,0.0178
-9.1960,-0.0002,-0.0000,0.0024,0.0079,0.0141,-0.0002,0.0000,0.0091,0.0176,0.0271,-0.0003,0.0019,0.0137,0.0259,0.0186
-9.1520,-0.0006,-0.0001,0.0022,0.0068,0.0139,-0.0005,-0.0000,0.0090,0.0162,0.0273,-0.0007,0.0019,0.0142,0.0255,0.0186
-9.1080,-0.0009,-0.0001,0.0027,0.0073,0.0151,-0.0009,0.0001,0.0098,0.0169,0.0278,-0.0008,0.0021,0.0153,0.0272,0.0196
-9.0640,0.0000,0.0000,0.0028,0.0078,0.0149,0.0002,0.0001,0.0105,0.0174,0.0284,0.0000,0.0025,0.0162,0.0286,0.0197
-9.0200,-0.0002,-0.0002,0.0029,0.0071,0.0150,-0.0001,-0.0001,0.0111,0.0170,0.0283,-0.0003,0.0025,0.0172,0.0285,0.0197
-8.9760,0.0000,-0.0003,0.0024,0.0084,0.0147,0.0001,-0.0002,0.0113,0.0184,0.0278,0.0001,0.0027,0.0178,0.0302,0.0203
-8.9320,-0.0002,0.0001,0.0025,0.0078,0.0154,-0.0002,0.0002,0.0122,0.0179,0.0291,-0.0003,0.0032,0.0190,0.0295,0.0204
-8.8880,-0.0001,0.0001,0.0023,0.0085,0.0153,-0.0002,0.0001,0.0123,0.0188,0.0288,-0.0003,0.0034,0.0195,0.0301,0.0198
-8.8440,-0.0002,-0.0003,0.0030,0.0081,0.0152,-0.0002,-0.0001,0.0134,0.0181,0.0284,-0.0002,0.0031,0.0219,0.0291,0.0206
-8.8000,0.0003,0.0000,0.0030,0.0085,0.0159,0.0003,0.0002,0.0138,0.0179,0.0296,0.0004,0.0036,0.0237,0.0292,0.0207
-8.7560,-0.0001,-0.0002,0.0030,0.0093,0.0167,-0.0000,0.0002,0.0137,0.0184,0.0308,-0.0000,0.0036,0.0244,0.0302,0.0211
-8.7120,0.0001,-0.0003,0.0028,0.0091,0.0169,0.0001,-0.0002,0.0137,0.0175,0.0312,0.0001,0.0031,0.0247,0.0297,0.0217
-8.6680,-0.0001,-0.0001,0.0031,0.0097,0.0166,-0.0000,0.0002,0.0145,0.0183,0.0308,-0.0001,0.0036,0.0256,0.0308,0.0218
-8.6240,-0.0005,0.0000,0.0028,0.0100,0.0166,-0.0005,0.0003,0.0146,0.0184,0.0306,-0.0005,0.0041,0.0261,0.0312,0.0227
-8.5800,-0.0003,-0.0000,0.0029,0.0107,0.0167,-0.0002,0.0001,0.0148,0.0188,0.0308,-0.0003,0.0041,0.0265,0.0311,0.0228
-8.5360,-0.0001,-0.0001,0.0033,0.0107,0.0175,-0.0001,0.0000,0.0162,0.0187,0.0320,-0.0001,0.0044,0.0286,0.0311,0.0230
-8.4920,0.0004,0.0003,0.0033,0.0112,0.0172,0.0001,0.0006,0.0169,0.0194,0.0309,0.0012,0.0050,0.0301,0.0320,0.0235
-8.4480,-0.0005,-0.0003,0.0039,0.0115,0.0168,-0.0004,0.0000,0.0182,0.0199,0.0299,-0.0006,0.0045,0.0315,0.0326,0.0243
-8.4040,-0.0003,0.0002,0.0037,0.0115,0.0171,-0.0003,0.0006,0.0183,0.0201,0.0301,-0.0003,0.0054,0.0316,0.0325,0.0256
-8.3600,0.0002,0.0002,0.0041,0.0119,0.0168,0.0002,0.0008,0.0194,0.0207,0.0294,0.0004,0.0062,0.0322,0.0326,0.0258
-8.3160,-0.0003,-0.0003,0.0044,0.0122,0.0183,-0.0003,0.0003,0.0206,0.0216,0.0315,-0.0002,0.0063,0.0328,0.0326,0.0265
-8.2720,-0.0006,0.0000,0.0048,0.0118,0.0189,-0.0005,0.0009,0.0220,0.0216,0.0323,-0.0007,0.0071,0.0337,0.0322,0.0270
-8.2280,-0.0002,-0.0001,0.0047,0.0127,0.0187,-0.0000,0.0006,0.0230,0.0223,0.0315,-0.0000,0.0070,0.0345,0.0329,0.0275
-8.1840,-0.0000,-0.0000,0.0053,0.0130,0.0188,-0.0000,0.0006,0.0248,0.0227,0.0310,0.0000,0.0081,0.0362,0.0337,0.0281
